類別,建築物名稱,電腦編號,村里別,地址,"地下樓 層數","可容納 人數",派出所,備註,經度,緯度
大樓,華廈,D602000073,信義里,新北市新店區信義里中興路三段237號,1,330.0,江陵派出所,,121.5428,24.98364
大樓,信園大廈,D602000075,江陵里,新北市新店區江陵里建國路219號之1,2,229.0,江陵派出所,,121.5376,24.98101
大樓,中正大道,D602000076,復興里,新北市新店區復興里中正路619號,2,406.0,江陵派出所,,121.534,24.98776
大樓,富綠地,D602000077,忠孝里,新北市新店區忠孝里中正路680巷51弄11號,1,431.0,江陵派出所,,121.5352,24.98946
大樓,大豐國小,D602000078,大豐里,新北市新店區大豐里民族路108號,1,187.0,江陵派出所,,121.5382,24.97758
大樓,甜蜜一生華廈,D602000079,明德里,新北市新店區明德里建國路148號,1,188.0,江陵派出所,,121.5389,24.97912
大樓,新店感應,D602000080,忠誠里,新北市新店區忠誠里北新路二段97巷10弄1號,2,2241.0,江陵派出所,,121.5421,24.97459
大樓,大樓,D602000081,大同里,新北市新店區大同里二十張路33巷2弄2號,2,607.0,江陵派出所,,121.5387,24.98152
大樓,全球贏家科技中心,D602000082,寶福里,新北市新店區寶福里寶中路119號,2,1201.0,江陵派出所,,121.5495,24.97983
大樓,白聖紀念大樓,D602000083,寶福里,新北市新店區寶福里中興路二段186號,3,768.0,江陵派出所,,121.5482,24.97265
大樓,聯府御庭,D602000084,大豐里,新北市新店區大豐里建國路209號,2,243.0,江陵派出所,,121.5376,24.98032
大樓,大樓,D602000085,寶安里,新北市新店區寶安里北新路三段106號,1,172.0,江陵派出所,,121.5418,24.98132
大樓,台灣科技總部,D602000086,寶福里,新北市新店區寶福里中興路二段190號,3,1822.0,江陵派出所,,121.5485,24.9731
大樓,日安雅族NO2,D602000087,大同里,新北市新店區大同里二十張路33巷2弄1號,2,385.0,江陵派出所,,121.5387,24.98152
大樓,大樓,D602000088,寶安里,新北市新店區寶安里北新路三段104號,1,74.0,江陵派出所,,121.5419,24.9812
大樓,華廈,D602000089,中央里,新北市新店區中央里中央三街73號,1,100.0,江陵派出所,,121.5264,24.97542
大樓,華廈,D602000090,中央里,新北市新店區中央里中央三街81號,1,100.0,江陵派出所,,121.5261,24.97559
大樓,中央容園,D602000091,中央里,新北市新店區中央里中央四街28號,1,225.0,江陵派出所,,121.5288,24.97424
大樓,捷運天下,D602000092,寶安里,新北市新店區寶安里北新路3段202號,2,194.0,江陵派出所,,121.5413,24.98413
大樓,華廈,D602000093,中央里,新北市新店區中央里中央三街42號,1,100.0,江陵派出所,,121.5277,24.9743
大樓,華廈,D602000094,大豐里,新北市新店區大豐里建國路183號,1,65.0,江陵派出所,,121.5381,24.97954
大樓,中央誠品,D602000095,中央里,新北市新店區中央里中央五街30號,1,122.0,江陵派出所,,121.5288,24.9747
大樓,中央新都,D602000097,中央里,新北市新店區中央里中央三街60號,1,207.0,江陵派出所,,121.527,24.97481
大樓,大樓,D602000098,寶福里,新北市新店區寶福里寶高路120巷1號,1,146.0,江陵派出所,,121.5546,24.97603
大樓,南強工商(辦公室),D602000099,寶安里,新北市新店區寶安里文化路42號,1,398.0,江陵派出所,,121.5448,24.98116
大樓,大樓,D602000100,大豐里,新北市新店區大豐里二十張路91號,2,447.0,江陵派出所,,121.5369,24.98019
大樓,華廈,D602000101,中央里,新北市新店區中央里中央六街6號,1,156.0,江陵派出所,,121.5302,24.9744
大樓,華廈,D602000102,中央里,新北市新店區中央里中央五街53號,1,103.0,江陵派出所,,121.5279,24.97554
大樓,大樓,D602000103,中央里,新北市新店區中央里中央五街32號,1,243.0,江陵派出所,,121.5287,24.97475
大樓,環球科技大樓,D602000104,復興里,新北市新店區復興里復興路111號,2,414.0,江陵派出所,,121.5342,24.98778
大樓,華廈,D602000105,中央里,新北市新店區中央里中央三街66號,1,197.0,江陵派出所,,121.5267,24.97498
大樓,華廈,D602000106,中央里,新北市新店區中央里中央三街18號,1,103.0,江陵派出所,,121.529,24.97364
大樓,王侯居,D602000107,中央里,新北市新店區中央里中央三街38號,1,242.0,江陵派出所,,121.528,24.9742
大樓,華廈,D602000108,中央里,新北市新店區中央里中央六街28號,2,104.0,江陵派出所,,121.5293,24.97494
大樓,豪景天下,D602000109,新安里,新北市新店區新安里北新路二段198號,2,315.0,江陵派出所,,121.5431,24.97668
大樓,中央如意園,D602000110,中央里,新北市新店區中央里中央五街63號,1,229.0,江陵派出所,,121.5274,24.97579
大樓,捷和創世紀,D602000111,寶安里,新北市新店區寶安里中興路三段219號,4,1372.0,江陵派出所,,121.5432,24.98214
大樓,華廈,D602000112,中央里,新北市新店區中央里中央三街56號,1,233.0,江陵派出所,,121.5272,24.97468
大樓,台北畫堤,D602000113,寶福里,新北市新店區寶福里寶高路108號,1,279.0,江陵派出所,,121.5543,24.97622
大樓,向日葵,D602000114,中央里,新北市新店區中央里中央四街81號,1,493.0,江陵派出所,,121.5264,24.97589
大樓,向日葵,D602000115,中央里,新北市新店區中央里中央五街10號,1,238.0,江陵派出所,,121.5298,24.9741
大樓,大樓,D602000116,中央里,新北市新店區中央里中央五街25號,1,240.0,江陵派出所,,121.5292,24.97472
大樓,中央大地,D602000117,中央里,新北市新店區中央里中央三街48號,2,219.0,江陵派出所,,121.5275,24.97447
大樓,大樓,D602000118,中央里,新北市新店區中央里中央五街31號,1,240.0,江陵派出所,,121.5289,24.97496
大樓,華廈,D602000119,中央里,新北市新店區中央里中央二街49號,1,110.0,江陵派出所,,121.5273,24.97434
大樓,中央雙星,D602000120,中央里,新北市新店區中央里中央三街47號,1,488.0,江陵派出所,,121.5276,24.97466
大樓,花開富貴,D602000121,復興里,新北市新店區復興里中正路485號,1,837.0,江陵派出所,,121.5336,24.98204
大樓,大樓,D602000122,中央里,新北市新店區中央里中央五街7號,1,218.0,江陵派出所,,121.53,24.97423
大樓,華廈,D602000123,中央里,新北市新店區中央里中央三街61號,2,100.0,江陵派出所,,121.527,24.97505
大樓,公寓,D602000124,寶安里,新北市新店區寶安里中興路三段224號,1,342.0,江陵派出所,,121.5438,24.98306
大樓,華廈,D602000125,大同里,新北市新店區大同里大同街6號,2,70.0,江陵派出所,,121.54,24.98027
大樓,大樓,D602000126,中央里,新北市新店區中央里中央五街35號,1,75.0,江陵派出所,,121.5287,24.97504
大樓,中央如意園,D602000127,中央里,新北市新店區中央里中央四街65號,1,483.0,江陵派出所,,121.5271,24.97547
大樓,空間大賞,D602000128,忠孝里,新北市新店區忠孝里中正路635號,2,499.0,江陵派出所,,121.5338,24.98931
大樓,華廈,D602000129,中央里,新北市新店區中央里中央二街64號,2,106.0,江陵派出所,,121.5266,24.97453
大樓,華廈,D602000130,中央里,新北市新店區中央里中央四街29號,1,96.0,江陵派出所,,121.5287,24.97448
大樓,遠東世紀ABC科學園區,D602000131,寶福里,新北市新店區寶福里寶橋路235巷121號,2,8433.0,江陵派出所,,121.5506,24.98316
大樓,華廈,D602000132,中央里,新北市新店區中央里中央三街57號,1,100.0,江陵派出所,,121.5272,24.97496
大樓,中央龍園,D602000133,中央里,新北市新店區中央里中央三街74號,1,220.0,江陵派出所,,121.5263,24.97518
大樓,現代君址,D602000134,寶福里,新北市新店區寶福里寶興路42巷15號,3,2079.0,江陵派出所,,121.5484,24.97231
大樓,中央福座,D602000135,中央里,新北市新店區中央里中央三街75號,1,209.0,江陵派出所,,121.5263,24.97545
大樓,華廈,D602000136,中央里,新北市新店區中央里中央三街20號,1,119.0,江陵派出所,,121.5289,24.97366
大樓,希望之河,D602000137,中央里,新北市新店區中央里中央三街111號,3,2282.0,江陵派出所,,121.5251,24.97625
大樓,上河圖,D602000138,信義里,新北市新店區信義里寶慶街2號,4,3761.0,江陵派出所,,121.544,24.9871
大樓,華廈,D602000139,中央里,新北市新店區中央里中央五街77號,1,103.0,江陵派出所,,121.5268,24.97614
大樓,大鵬華城,D602000140,大鵬里,新北市新店區大鵬里中正路700巷1號,2,20348.0,江陵派出所,,121.5341,24.99128
大樓,華廈,D602000141,中央里,新北市新店區中央里中央五街76號,1,360.0,江陵派出所,,121.5267,24.97591
大樓,池畔書香,D602000142,國豐里,新北市新店區國豐里建國路60巷3號,1,189.0,江陵派出所,,121.5411,24.97579
大樓,華廈,D602000143,中央里,新北市新店區中央里中央七街86號,2,238.0,江陵派出所,,121.5267,24.97697
大樓,景星靜園,D602000144,大同里,新北市新店區大同里北新路三段65巷34弄26號,1,104.0,江陵派出所,,121.5401,24.98177
大樓,景星靜園,D602000145,大同里,新北市新店區大同里北新路三段65巷34弄27號,1,120.0,江陵派出所,,121.54,24.98192
大樓,華廈,D602000146,中央里,新北市新店區中央里中央四街52號,1,232.0,江陵派出所,,121.5277,24.97493
大樓,大椰林,D602000147,明德里,新北市新店區明德里建國路140號,2,1288.0,江陵派出所,,121.5389,24.97906
大樓,禮居,D602000148,寶興里,新北市新店區寶興里寶強路1號,2,380.0,江陵派出所,,121.5428,24.97904
大樓,華廈,D602000149,中央里,新北市新店區中央里中央七街30號,1,118.0,江陵派出所,,121.5293,24.97541
大樓,中興華廈大樓,D602000150,寶安里,新北市新店區寶安里中興路三段234號,1,280.0,江陵派出所,,121.5433,24.98364
大樓,台灣科技總部大樓,D602000151,寶福里,新北市新店區寶福里中興路二段196號,2,432.0,江陵派出所,,121.5485,24.9739
大樓,技嘉科技,D602000152,寶興里,新北市新店區寶興里寶強路6號,3,2993.0,江陵派出所,,121.5433,24.97879
大樓,大樓,D602000153,中央里,新北市新店區中央里中央五街75號,1,103.0,江陵派出所,,121.5269,24.97609
大樓,旺得富,D602000154,忠孝里,新北市新店區忠孝里復興路40號,1,82.0,江陵派出所,,121.5388,24.98692
大樓,正中科技大樓,D602000155,復興里,新北市新店區復興里復興路43號,2,1009.0,江陵派出所,,121.5371,24.98683
大樓,全球科技特區,D602000156,寶福里,新北市新店區寶福里寶橋路235巷118號,2,5296.0,江陵派出所,,121.551,24.98312
大樓,華廈,D602000157,明德里,新北市新店區明德里民族路6號之1,1,63.0,江陵派出所,,121.5419,24.97898
大樓,中央國寶,D602000158,中央里,新北市新店區中央里中央一街6號,1,204.0,江陵派出所,,121.5287,24.97272
大樓,龍邦新苑,D602000159,明德里,新北市新店區明德里民族路37號,2,471.0,江陵派出所,,121.5407,24.97862
大樓,華廈,D602000160,中央里,新北市新店區中央里中央一街8號,1,103.0,江陵派出所,,121.5286,24.97277
大樓,大豐晶棧,D602000161,大同里,新北市新店區大同里大豐路16巷3弄5號,1,245.0,江陵派出所,,121.5405,24.98034
大樓,華廈,D602000162,中央里,新北市新店區中央里中央三街70號,1,243.0,江陵派出所,,121.5265,24.97511
大樓,大樓,D602000163,信義里,新北市新店區信義里順安街6號,3,841.0,江陵派出所,,121.5412,24.98488
大樓,中興麗池,D602000164,信義里,新北市新店區信義里寶元路一段87巷3號,2,1673.0,江陵派出所,,121.5432,24.98546
大樓,大樓,D602000165,中央里,新北市新店區中央里中央五街87號,1,136.0,江陵派出所,,121.5262,24.97639
大樓,華廈,D602000166,中央里,新北市新店區中央里中央一街35號,1,22.0,江陵派出所,,121.5277,24.97364
大樓,康寧社區,D602000167,寶興里,新北市新店區寶興里寶元路二段35巷1號,1,1793.0,江陵派出所,,121.5469,24.98158
大樓,映水堂,D602000168,信義里,新北市新店區信義里寶慶街5號,3,690.0,江陵派出所,,121.544,24.98658
大樓,水岸巴黎巴黎區,D602000169,中央里,新北市新店區中央里中央五街1-3號,1,504.0,江陵派出所,,121.5302,24.97407
大樓,大樓,D602000170,中央里,新北市新店區中央里中央五街19號,1,104.0,江陵派出所,,121.5295,24.97457
大樓,京澄檜道,D602000171,信義里,新北市新店區信義里中興路三段258-266號,3,1228.0,江陵派出所,,121.5429,24.98437
大樓,華廈,D602000172,寶安里,新北市新店區寶安里北新路三段208號,1,138.0,江陵派出所,,121.5413,24.98424
大樓,寶路生活館,D602000173,寶福里,新北市新店區寶福里中興路二段197號,4,1918.0,江陵派出所,,121.548,24.97385
大樓,中興典,D602000174,信義里,新北市新店區信義里寶元路一段38號之1,2,193.0,江陵派出所,,121.543,24.98522
大樓,江陵禮,D602000176,大同里,新北市新店區大同里二十張路13號,4,177.0,江陵派出所,,121.5396,24.9825
大樓,華廈,D602000177,中央里,新北市新店區中央里中央六街21號,1,46.0,江陵派出所,,121.5297,24.9749
大樓,新店郵局,D602000178,明德里,新北市新店區明德里北新路二段177號,2,60.0,江陵派出所,不張貼標誌牌,,
大樓,江陵里擎天特區,D602000179,江陵里,新北市新店區江陵里民權路69號,1,1547.0,江陵派出所,,121.5389,24.98282
大樓,中央河左岸大廈,D602000180,中央里,新北市新店區中央里中央路212號,2,606.0,江陵派出所,,121.5299,24.97356
大樓,大樓,D602000181,大豐里,新北市新店區大豐里二十張路135號,2,663.0,江陵派出所,,121.5357,24.97917
大樓,大樓,D602000182,中央里,新北市新店區中央里中央路208號,2,854.0,江陵派出所,,121.5302,24.9739
大樓,時代捷座,D602000183,寶安里,新北市新店區寶安里北新路三段92號,2,458.0,江陵派出所,,121.542,24.9809
大樓,捷運e-MASTER,D602000184,新安里,新北市新店區新安里北新路二段176號,1,268.0,江陵派出所,,121.5431,24.976
大樓,台北矽谷,D602000185,復興里,新北市新店區復興里北新路三段205號之1,5,8415.0,江陵派出所,,121.5402,24.98425
大樓,雅典花園,D602000186,信義里,新北市新店區信義里寶慶街45號,2,699.0,江陵派出所,,121.5426,24.98655
大樓,華廈,D602000187,中央里,新北市新店區中央里中央三街43號,2,245.0,江陵派出所,,121.5278,24.9745
大樓,力麒雙星,D602000188,江陵里,新北市新店區江陵里自立街99號,3,2315.0,江陵派出所,,121.5362,24.98066
大樓,湯泉,D602000189,中山里,新北市新店區中山里溪園路399號,2,10638.0,江陵派出所,,121.5238,24.9777
大樓,華廈,D602000190,中央里,新北市新店區中央里中央六街42號之1,1,88.0,江陵派出所,,121.5285,24.97544
大樓,中興禮居,D602000192,寶興里,新北市新店區寶興里文化路92號,2,625.0,江陵派出所,,121.5451,24.9825
大樓,大豐社福館,D602000193,大豐里,新北市新店區大豐里民族路110號,1,881.0,江陵派出所,,121.5376,24.97693
大樓,光榮御品,D602000195,新安里,新北市新店區新安里北新路二段186號,1,198.0,江陵派出所,,121.5431,24.97633
大樓,旺族大廈,D602000196,江陵里,新北市新店區江陵里民權路87號,3,474.0,江陵派出所,,121.538,24.9828
大樓,湯泉美地,D602000197,中山里,新北市新店區中山里溪園路391號,4,889.0,江陵派出所,,121.524,24.97915
大樓,中央龍邸,D602000198,中央里,新北市新店區中央里中央六街61號,1,93.0,江陵派出所,,121.5278,24.97607
大樓,中央首相,D602000199,中央里,新北市新店區中央里中央一街43號,3,489.0,江陵派出所,,121.5272,24.97388
大樓,家樂福(新店店),D602000200,寶興里,新北市新店區寶興里中興路三段1號,2,6009.0,江陵派出所,,121.5462,24.97588
大樓,尊榮皇家,D602000201,中央里,新北市新店區中央里中央一街14號,1,122.0,江陵派出所,,121.5289,24.97322
