編號,村里別,地址,可容納人數,地下樓層數,類別,備註,placemark_address
1337.0,五汴村,彰化縣永靖鄉五汴村中山路3段191號,"262 ","1 ",大樓,,彰化縣永靖鄉五汴村中山路3段191號
1338.0,永東村,彰化縣永靖鄉永東村中山路2段65號,"1,125 ","1 ",永靖國小,110.11.23,彰化縣永靖鄉永東村中山路2段65號
1339.0,永東村,彰化縣永靖鄉永東村永安街86號,"119 ","1 ",大樓,,彰化縣永靖鄉永東村永安街86號
1340.0,永東村,彰化縣永靖鄉永東村永和巷25號,"441 ","1 ","大發商業大樓
(宏元診所)",110.11.23,彰化縣永靖鄉永東村永和巷25號
1342.0,永東村,彰化縣永靖鄉永東村永寧街46巷20號,"490 ","1 ",大樓,,彰化縣永靖鄉永東村永寧街46巷20號
1343.0,永東村,彰化縣永靖鄉永東村開明路170號,"500 ","1 ",大樓,,彰化縣永靖鄉永東村開明路170號
1344.0,永南村,彰化縣永靖鄉永南村開明路66號,"176 ","1 ",大樓,,彰化縣永靖鄉永南村開明路66號
1345.0,永興村,彰化縣永靖鄉永興村九分路307巷1號,"91 ","1 ",大樓,,彰化縣永靖鄉永興村九分路307巷1號
1346.0,港西村,彰化縣永靖鄉港西村中山路2段60號,"1,307 ","1 ",大樓,,彰化縣永靖鄉港西村中山路2段60號
1347.0,湳港村,彰化縣永靖鄉湳港村中山路2段122巷22號,"45 ","1 ",大樓,,彰化縣永靖鄉湳港村中山路2段122巷22號
1348.0,湳港村,彰化縣永靖鄉湳港村永社路143號,"221 ","1 ",大樓,,彰化縣永靖鄉湳港村永社路143號
1349.0,瑚璉村,彰化縣永靖鄉瑚璉村多福路126號,"1,279 ","1 ",大樓,,彰化縣永靖鄉瑚璉村多福路126號
1350.0,瑚璉村,彰化縣永靖鄉瑚璉村東門路95號,"187 ","1 ",大樓,,彰化縣永靖鄉瑚璉村東門路95號
1351.0,瑚璉村,彰化縣永靖鄉瑚璉村新興路205號,"1,327 ","1 ",大樓,,彰化縣永靖鄉瑚璉村新興路205號
1352.0,瑚璉村,彰化縣永靖鄉瑚璉村裕農路58號,"273 ","1 ",大樓,,彰化縣永靖鄉瑚璉村裕農路58號
1353.0,敦厚村,彰化縣永靖鄉敦厚村永福路1段265號,"130 ","1 ",保成公司,,彰化縣永靖鄉敦厚村永福路1段265號
1354.0,敦厚村,彰化縣永靖鄉敦厚村永福路1段277號,"209 ","1 ",保成公司,,彰化縣永靖鄉敦厚村永福路1段277號
1355.0,敦厚村,彰化縣永靖鄉敦厚村永福路1段277號,"369 ","1 ",保成公司,,彰化縣永靖鄉敦厚村永福路1段277號
1356.0,敦厚村,彰化縣永靖鄉敦厚村永福路1段277號,"222 ","1 ",保成公司,,彰化縣永靖鄉敦厚村永福路1段277號
1357.0,永北村,彰化縣永靖鄉永北村永坡路101號,"264 ","1 ",永靖高工,,彰化縣永靖鄉永北村永坡路101號
1358.0,永北村,彰化縣永靖鄉永北村永坡路101號,"363 ","1 ",永靖高工,,彰化縣永靖鄉永北村永坡路101號
1359.0,永北村,彰化縣永靖鄉永北村永坡路101號,"68 ","1 ",永靖高工,,彰化縣永靖鄉永北村永坡路101號
1360.0,永北村,彰化縣永靖鄉永北村永坡路101號,"267 ","1 ",永靖高工,,彰化縣永靖鄉永北村永坡路101號
1361.0,永北村,彰化縣永靖鄉永北村瑚璉路432號,"992 ","1 ",大樓,,彰化縣永靖鄉永北村瑚璉路432號
