類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
一般建築,,MMA1707,劉厝里,嘉義市西區劉厝里玉山路703號,"23.46882,120.4135",1.0,9.0,
醫院,榮民醫院,MMA1708,劉厝里,嘉義市西區劉厝里世賢路二段600號,"23.46755,120.42297",1.0,160.0,
大樓,,MMA1709,劉厝里,嘉義市西區劉厝里世賢路二段612號,"23.46669,120.42451",1.0,165.0,
醫院,榮民醫院,MMA1710,劉厝里,嘉義市西區劉厝里世賢路二段600號,"23.46755,120.42297",1.0,3320.0,
醫院,榮民醫院,MMA1711,劉厝里,嘉義市西區劉厝里世賢路二段600號,"23.46755,120.42297",1.0,6252.0,
醫院,榮民醫院,MMA1712,劉厝里,嘉義市西區劉厝里世賢路二段600號,"23.46755,120.42297",1.0,833.0,
醫院,榮民醫院,MMA1713,劉厝里,嘉義市西區劉厝里世賢路二段600號,"23.46755,120.42297",1.0,1709.0,
醫院,榮民醫院,MMA1714,劉厝里,嘉義市西區劉厝里世賢路二段600號,"23.46755,120.42297",1.0,1362.0,
大樓,,MMA1715,永和里,嘉義市西區永和里垂楊路866號,"23.47305,120.43755",1.0,266.0,
一般建築,,MMA1716,永和里,嘉義市西區永和里康樂街378號,"23.47395,120.43814",1.0,22.0,
大樓,,MMA1717,永和里,嘉義市西區永和里垂楊路860號,"23.47297,120.43794",1.0,624.0,
一般建築,,MMA1718,永和里,嘉義市西區永和里新民路801號,"23.47327,120.43919",1.0,56.0,
一般建築,,MMA1719,永和里,嘉義市西區永和里新民路803號,"23.47331,120.43919",1.0,74.0,
一般建築,,MMA1720,永和里,嘉義市西區永和里垂楊路818號,"23.47305,120.43871",1.0,44.0,
大樓,,MMA1722,永和里,嘉義市西區永和里力行街17號,"23.47356,120.43785",1.0,1424.0,
大樓,,MMA1723,港坪里,嘉義市西區港坪里永樂一街15號,"23.47433,120.42317",1.0,185.0,
公寓大廈,帝王花園廣場,MMA1724,港坪里,嘉義市西區港坪里永樂五街37號,"23.47535,120.42235",1.0,985.0,
大樓,,MMA1725,港坪里,嘉義市西區港坪里世賢路二段123號,"23.48022,120.421",1.0,564.0,
公寓大廈,波綠露大樓,MMA1726,港坪里,嘉義市西區港坪里大同路471號,"23.47582,120.42267",1.0,2546.0,
公寓大廈,貴族家園,MMA1727,港坪里,嘉義市西區港坪里永樂五街45號,"23.47535,120.42235",1.0,621.0,
學校,育人國小,MMA1729,港坪里,嘉義市西區港坪里育人路211號,"23.47272,120.41673",1.0,240.0,
學校,育人國小,MMA1730,港坪里,嘉義市西區港坪里育人路211號,"23.47272,120.41673",1.0,152.0,
學校,嘉義特殊教育學校,MMA1735,港坪里,嘉義市西區港坪里世賢路二段123號,"23.48022,120.421",1.0,924.0,
一般建築,,MMA1736,頭港里,嘉義市西區頭港里玉山路766號,"23.46935,120.41185",1.0,4.0,
大樓,,MMA1737,大溪里,嘉義市西區大溪里北港路1061號,"23.48907,120.40679",1.0,298.0,
一般建築,,MMA1738,大溪里,嘉義市西區大溪里北港路1061號,"23.48907,120.40679",1.0,25.0,
一般建築,,MMA1739,大溪里,嘉義市西區大溪里北港路783號,"23.48669,120.41472",1.0,44.0,
一般建築,,MMA1740,大溪里,嘉義市西區大溪里北港路711號,"23.48564,120.41721",1.0,4.0,
一般建築,,MMA1741,大溪里,嘉義市西區大溪里北港路1019號,"23.48873,120.40778",1.0,22.0,
一般建築,,MMA1742,大溪里,嘉義市西區大溪里北港路675號,"23.48567,120.41798",1.0,37.0,
一般建築,,MMA1743,大溪里,嘉義市西區大溪里北港路753號,"23.48621,120.4162",1.0,34.0,
大樓,,MMA1744,大溪里,嘉義市西區大溪里北港路673號,"23.48561,120.41821",1.0,390.0,
一般建築,,MMA1745,大溪里,嘉義市西區大溪里大溪路41號,"23.48552,120.41637",1.0,4.0,
一般建築,,MMA1746,新西里,嘉義市西區新西里老吸街18巷1號,"23.47188,120.43751",1.0,4.0,
一般建築,,MMA1747,新西里,嘉義市西區新西里垂楊路611號,"23.47255,120.43787",1.0,4.0,
大樓,,MMA1748,新西里,嘉義市西區新西里青年街128號,"23.46993,120.43471",1.0,1616.0,
一般建築,,MMA1749,新西里,嘉義市西區新西里平等街72號,"23.47227,120.43569",1.0,4.0,
一般建築,,MMA1751,新西里,嘉義市西區新西里平等街121號,"23.47088,120.43601",1.0,4.0,
學校,北園國中,MMA1753,北湖里,嘉義市西區北湖里雙園街280號,"23.49476,120.42709",1.0,1993.0,
商業大樓,金豐大樓,MMA1754,文化里,嘉義市西區文化里垂楊路400號,"23.47406,120.44988",1.0,502.0,
學校,世賢國小,MMA1755,保福里,嘉義市西區保福里世賢路一段687號,"23.4893,120.42788",1.0,2830.0,
大樓,,MMA1756,書院里,嘉義市西區書院里新榮路217號,"23.47643,120.44433",1.0,1504.0,
大樓,,MMA1757,福民里,嘉義市西區福民里南京路398號,"23.46406,120.43634",1.0,274.0,
大樓,,MMA1759,新厝里,嘉義市西區新厝里友忠路977號,"23.49091,120.44255",1.0,1590.0,
政府機關,嘉義市政府衛生局,MMA1760,福全里,嘉義市西區福全里德明路1號,"23.47995,120.43119",1.0,2806.0,
大樓,,MMA1762,福安里,嘉義市西區福安里泰山二街19號,"23.48514,120.42446",1.0,840.0,
大樓,,MMA1763,福安里,嘉義市西區福安里泰山三街70號,"23.48581,120.42511",1.0,753.0,
大樓,,MMA1764,福民里,嘉義市西區福民里新民路663號,"23.46707,120.43999",1.0,184.0,
學校,世賢國小,MMA1766,保福里,嘉義市西區保福里世賢路一段687號,"23.4893,120.42788",1.0,2830.0,
學校,嘉義女中,MMA1767,育英里,嘉義市西區育英里垂楊路243號,"23.4736,120.45033",1.0,2170.0,
公有建築,西市場綜合大樓,MMA1768,文化里,嘉義市西區文化里國華街245號,"23.47923,120.44834",1.0,5024.0,
學校,嘉義特殊教育學校,MMA1769,港坪里,嘉義市西區港坪里世賢路二段123號,"23.48022,120.421",1.0,1897.0,
大樓,,MMA1770,光路里,嘉義市西區光路里民生南路403巷39號,"23.46007,120.44523",1.0,1902.0,
大樓,,MMA1771,福安里,嘉義市西區福安里四維路107號,"23.48084,120.42559",1.0,1468.0,
大樓,,MMA1774,保生里,嘉義市西區保生里世賢路一段517號,"23.49367,120.43263",1.0,1964.0,
商業辦公大樓,嘉客來育樂廣場,MMA1775,書院里,嘉義市西區書院里仁愛路397號,"23.47699,120.44194",1.0,1029.0,
大樓,,MMA1776,福全里,嘉義市西區福全里中興路467號,"23.47938,120.42946",3.0,1750.0,
百貨公司,新光三越,MMA1777,永和里,嘉義市西區永和里垂楊路726號,"23.47328,120.44119",1.0,2258.0,
公寓大廈,大高巢社區,MMA1778,保安里,嘉義市西區保安里友愛路486號,"23.48821,120.43459",1.0,5116.0,
大樓,,MMA1779,美源里,嘉義市西區美源里興業西路123號,"23.46815,120.44356",1.0,793.0,
大樓,,MMA1780,國華里,嘉義市西區國華里林森西路290號,"23.48326,120.44586",1.0,178.0,
大樓,,MMA1782,福民里,嘉義市西區福民里興業西路333號,"23.46747,120.43787",1.0,284.0,
醫院,嘉義醫院,MMA1783,福安里,嘉義市西區福安里北港路312號,"23.48117,120.42907",1.0,11500.0,
大樓,,MMA1784,美源里,嘉義市西區美源里興業西路139號,"23.46815,120.44313",1.0,516.0,
大樓,,MMA1785,新富里,嘉義市西區新富里垂楊路508號,"23.47383,120.44715",1.0,360.0,
學校,大同國小,MMA1786,導明里,嘉義市西區導明里成功街15號,"23.47214,120.44563",1.0,1626.0,
大樓,,MMA1788,保福里,嘉義市西區保福里八德路210號,"23.48788,120.4306",1.0,997.0,
學校,垂楊國小,MMA1789,垂楊里,嘉義市西區垂楊里垂楊路605號,"23.47228,120.43871",1.0,2958.0,
辦公大樓,佛光山嘉義會館,MMA1790,後驛里,嘉義市西區後驛里博愛路二段241號,"23.47974,120.4383",2.0,2316.0,
學校,民生國中,MMA1792,福民里,嘉義市西區福民里新民路601號,"23.46483,120.44024",1.0,6170.0,
公寓大廈,經國新城H,MMA1793,致遠里,嘉義市西區致遠里新榮路35巷2號,"23.47,120.4446",1.0,4944.0,
公寓大廈,經國新城R,MMA1794,致遠里,嘉義市西區致遠里興業西路12號,"23.46872,120.44607",2.0,11821.0,
公寓大廈,經國新城J,MMA1795,致遠里,嘉義市西區致遠里永安街351號,"23.4701,120.44568",2.0,4445.0,
公寓大廈,經國新城B,MMA1796,培元里,嘉義市西區培元里仁愛路242號,"23.4707,120.44291",1.0,4384.0,
公寓大廈,經國新城C,MMA1797,培元里,嘉義市西區培元里仁愛路232號,"23.47026,120.44291",1.0,4400.0,
公寓大廈,經國新城M,MMA1798,致遠里,嘉義市西區致遠里新榮路8號,"23.46944,120.44589",1.0,4112.0,
公寓大廈,經國新城F2,MMA1799,翠岱里,嘉義市西區翠岱里志昇街102號,"23.46932,120.44205",1.0,1821.0,
公寓大廈,經國新城F1,MMA1800,翠岱里,嘉義市西區翠岱里志昇街110號,"23.46929,120.4416",1.0,2357.0,
醫院,榮民醫院,MMA1801,劉厝里,嘉義市西區劉厝里世賢路二段600號,"23.46755,120.42297",1.0,830.0,
大樓,,MMA1802,福全里,嘉義市西區福安里德安路145號,"23.48352,120.42871",1.0,320.0,
大樓,,MMA1803,下埤里,嘉義市西區下埤里北港路814號,"23.48699,120.41493",1.0,2336.0,
大樓,,MMA1804,福全里,嘉義市西區福全里友忠路559號,"23.47992,120.4359",1.0,854.0,
學校,嘉義大學,MMA1805,美源里,嘉義市西區美源里新民路580號,"23.46374,120.4412",1.0,15744.0,
公有建築,嘉義市議會會館,MMA1806,劉厝里,嘉義市西區劉厝里玉山路577號,"23.46966,120.41644",1.0,1582.0,
學校,志航國小,MMA1807,美源里,嘉義市西區美源里世賢路四段141號,"23.46231,120.44687",1.0,724.0,
大樓,,MMA1808,導明里,嘉義市西區導明里西榮街16號之1,"23.47326,120.44582",1.0,184.0,
政府機關,嘉義縣市審計室,MMA1809,紅瓦里,嘉義市西區紅瓦里新民路221巷80號,"23.45513,120.43324",1.0,2098.0,
學校,志航國小,MMA1810,美源里,嘉義市西區美源里世賢路四段141號,"23.46231,120.44687",1.0,1189.0,
學校,育人國小,MMA1811,港坪里,嘉義市西區港坪里育人路211號,"23.47272,120.41673",1.0,798.0,
大樓,,MMA1817,西平里,嘉義市西區西平里博愛路二段569號,"23.46736,120.42747",1.0,2057.0,
大樓,,MMA1818,竹圍里,嘉義市西區竹圍里忠順一街27號,"23.48373,120.43444",1.0,934.0,
一般建築,,MMA1819,北新里,嘉義市西區北新里文化路835號,"23.50055,120.44018",1.0,45.0,
大樓,,MMA1820,北新里,嘉義市西區北新里文化路1091號,"23.50784,120.43592",1.0,265.0,
飯店,皇品國際酒店,MMA1821,保生里,嘉義市西區保生里自由路468號,"23.49257,120.43241",1.0,2056.0,
飯店,尊皇大飯店,MMA1822,港坪里,嘉義市西區港坪里大華路250號,"23.47373,120.42189",1.0,2535.0,
飯店,樂億皇家度假酒店,MMA1823,劉厝里,嘉義市西區劉厝里玉山路501號,"23.46992,120.41769",1.0,2523.0,
購物中心,秀泰生活,MMA1826,國華里,嘉義市西區國華里文化路299號,"23.48521,120.44804",1.0,5404.0,
大樓,,MMA1827,書院里,嘉義市西區書院里永和街100號,"23.47577,120.44012",1.0,1247.0,
大樓,,MMA1828,竹圍里,嘉義市西區竹圍里友竹街96號,"23.48486,120.43708",1.0,1190.0,
公寓大廈,璀璨25公寓大廈,MMA1829,福全里,嘉義市西區福全里福義街32巷1號,"23.478,120.4307",1.0,427.0,
飯店,嘉楠風華酒店,MMA1830,福安里,嘉義市西區福安里四維路232號,"23.48268,120.42753",1.0,1832.0,
公寓大廈,佳原峰上峯,MMA1832,保生里,嘉義市西區保生里保安四路73號,"23.49272,120.43535",1.0,2233.0,
公寓大廈,流星雨雙子座社區,MMA1833,竹圍里,嘉義市西區竹圍里雙竹街78號,"23.48433,120.43819",1.0,1153.0,
公寓大廈,流星雨雙子座社區,MMA1834,竹圍里,嘉義市西區竹圍里雙竹街80巷3號,"23.48445,120.43789",1.0,1217.0,
公寓大廈,高峰匯,MMA1835,竹圍里,嘉義市西區竹圍里雙竹街123號,"23.48337,120.43757",1.0,1663.0,
大樓,,MMA1836,竹圍里,嘉義市西區竹圍里友愛路390號,"23.48673,120.4337",1.0,959.0,
一般住宅,,MMA1837,竹圍里,嘉義市西區竹圍里友竹街58號,"23.48413,120.4376",1.0,992.0,
大樓,,MMA1838,光路里,嘉義市西區光路里興美六路425號,"23.45846,120.4463",1.0,2026.0,
大樓,,MMA1839,湖內里,嘉義市西區湖內里健康十街373號,"23.45136,120.43744",1.0,1878.0,
一般住宅,,MMA1840,磚磘里,嘉義市西區磚磘里永康二街33號,"23.47546,120.42419",1.0,379.0,
一般住宅,,MMA1841,美源里,嘉義市西區美源里新民路618號之2,"23.46596,120.441",1.0,974.0,
一般住宅,,MMA1842,垂楊里,嘉義市西區垂楊里新民路804號,"23.47055,120.43995",1.0,92.0,
公寓大廈,經國新城D,MMA1843,培元里,嘉義市西區培元里永安街318號,"23.47051,120.44459",1.0,1993.0,
公寓大廈,經國新城K,MMA1844,翠岱里,嘉義市西區翠岱里仁愛路220號,"23.46953,120.44301",2.0,2844.0,
大樓,,MMA1845,翠岱里,嘉義市西區翠岱里新榮路35巷20號,"23.46992,120.44338",2.0,2684.0,
大樓,,MMA1846,致遠里,嘉義市西區致遠里新榮路35巷11號,"23.46952,120.44464",2.0,2250.0,
大樓,,MMA1847,翠岱里,嘉義市西區翠岱里志昇街101號,"23.46884,120.44259",2.0,2657.0,
大樓,,MMA1848,翠岱里,嘉義市西區翠岱里興業西路140號,"23.46847,120.44216",2.0,1574.0,
大樓,,MMA1849,自強里,嘉義市西區自強里興業西路189號,"23.46783,120.44171",2.0,2160.0,
公寓大廈,經國新城P1,MMA1850,翠岱里,嘉義市西區翠岱里興業西路150號,"23.46844,120.44168",2.0,2406.0,
公寓大廈,經國新城F3,MMA1851,翠岱里,嘉義市西區翠岱里志昇街98號,"23.46936,120.44251",2.0,2516.0,
學校,港坪國民小學,MMA1853,港坪里,嘉義市西區港坪里四維路63號,"23.47935,120.42455",1.0,965.0,
一般建築,嘉義家扶中心,MMA1854,保生里,嘉義市西區保生里保安四路52號,"23.49213,120.4356",1.0,929.0,
旅館,,MMA1855,後驛里,嘉義市西區後驛里中興路69號,"23.48103,120.43794",1.0,2162.0,
大樓,,MMA1856,光路里,嘉義市西區光路里南京東街212號,"23.45799,120.4459",1.0,2026.0,
大樓,,MMA1857,竹圍里,嘉義市西區竹圍里友孝路209號之1,"23.48581,120.43504",1.0,2269.0,
一般建築,,MMD0001,文化里,嘉義市西區文化里民族路491號,"23.47579,120.44874",1.0,5.0,
一般建築,,MMD0002,文化里,嘉義市西區文化里康樂街105號之5,"23.47461,120.4483",1.0,8.0,
一般建築,,MMD0003,文化里,嘉義市西區文化里國華街123號之2,"23.47506,120.44888",1.0,4.0,
一般建築,,MMD0005,國華里,嘉義市西區國華里長榮街252號,"23.48312,120.44848",1.0,4.0,
一般建築,,MNA00962,文化里,嘉義市西區文化里光彩街446號,"23.4782,120.44956",1.0,68.0,
一般建築,,MNA01010,文化里,嘉義市西區文化里蘭井街225號,"23.47738,120.44934",1.0,12.0,
一般建築,,MNA01011,文化里,嘉義市西區文化里蘭井街227號,"23.47738,120.4493",1.0,14.0,
一般建築,,MNA01012,文化里,嘉義市西區文化里國華街92號,"23.4768,120.44886",1.0,9.0,
一般建築,,MNA01013,文化里,嘉義市西區文化里國華街112號,"23.47719,120.44882",1.0,16.0,
一般建築,,MNA01014,文化里,嘉義市西區文化里蘭井街215號,"23.4774,120.44954",1.0,25.0,
一般建築,,MNA01015,文化里,嘉義市西區文化里蘭井街229巷2號,"23.4773,120.44923",1.0,22.0,
大樓,,MNA01019,文化里,嘉義市西區文化里文化路79號,"23.47738,120.44979",1.0,181.0,
一般建築,,MNA01020,文化里,嘉義市西區文化里蘭井街229巷12號,"23.47704,120.44923",1.0,41.0,
大樓,,MNA01025,文化里,嘉義市西區文化里延平街250號,"23.47676,120.44943",1.0,584.0,
大樓,,MNA01028,文化里,嘉義市西區文化里延平街270號,"23.47675,120.44912",1.0,129.0,
大樓,,MNA01029,文化里,嘉義市西區文化里國華街96號,"23.47685,120.44885",1.0,177.0,
一般建築,,MNA01030,文化里,嘉義市西區文化里延平街272號,"23.47674,120.44902",1.0,64.0,
一般建築,,MNA01034,文化里,嘉義市西區文化里國華街102號,"23.47697,120.44884",1.0,62.0,
一般建築,,MNA01035,文化里,嘉義市西區文化里國華街100號,"23.47693,120.44884",1.0,66.0,
大樓,,MNA01036,文化里,嘉義市西區文化里國華街98號,"23.4769,120.44884",1.0,126.0,
大樓,,MNA01037,文化里,嘉義市西區文化里國華街104號,"23.47702,120.44884",1.0,640.0,
一般建築,,MNA01040,文化里,嘉義市西區文化里蘭井街271號,"23.47726,120.44793",1.0,16.0,
一般建築,,MNA01041,文化里,嘉義市西區文化里蘭井街273號,"23.47726,120.44789",1.0,16.0,
一般建築,,MNA01042,文化里,嘉義市西區文化里蘭井街275號,"23.47725,120.44785",1.0,16.0,
一般建築,,MNA01043,文化里,嘉義市西區文化里蘭井街277號,"23.47725,120.44781",1.0,16.0,
一般建築,,MNA01044,文化里,嘉義市西區文化里蘭井街279號,"23.47725,120.44777",1.0,16.0,
一般建築,,MNA01045,文化里,嘉義市西區文化里蘭井街156號,"23.47747,120.44943",1.0,29.0,
一般建築,,MNA01046,文化里,嘉義市西區文化里蘭井街164號,"23.47747,120.44928",1.0,37.0,
一般建築,,MNA01047,文化里,嘉義市西區文化里蘭井街178號,"23.47744,120.44901",1.0,33.0,
一般建築,,MNA01048,文化里,嘉義市西區文化里忠義街58號,"23.47712,120.44765",1.0,16.0,
一般建築,,MNA01049,文化里,嘉義市西區文化里忠義街60號,"23.47717,120.44764",1.0,16.0,
一般建築,,MNA01050,文化里,嘉義市西區文化里光彩街377號,"23.47806,120.44897",1.0,29.0,
一般建築,,MNA01051,文化里,嘉義市西區文化里光彩街427號,"23.47794,120.44764",1.0,40.0,
一般建築,,MNA01052,文化里,嘉義市西區文化里國華街191號,"23.47749,120.44864",1.0,21.0,
一般建築,,MNA01053,文化里,嘉義市西區文化里國華街193號,"23.47754,120.44865",1.0,53.0,
一般建築,,MNA01054,文化里,嘉義市西區文化里國華街197號,"23.47763,120.44863",1.0,8.0,
一般建築,,MNA01055,文化里,嘉義市西區文化里國華街205號,"23.47781,120.44861",1.0,33.0,
一般建築,,MNA01056,文化里,嘉義市西區文化里光彩街401號,"23.478,120.44827",1.0,17.0,
一般建築,,MNA01057,文化里,嘉義市西區文化里國華街185號,"23.47728,120.44867",1.0,21.0,
一般建築,,MNA01058,文化里,嘉義市西區文化里文化路93號,"23.47811,120.44972",1.0,8.0,
一般建築,,MNA01059,文化里,嘉義市西區文化里光彩街403號,"23.47799,120.44822",1.0,16.0,
一般建築,,MNA01060,文化里,嘉義市西區文化里延平街276號,"23.47676,120.44858",1.0,28.0,
一般建築,,MNA01061,文化里,嘉義市西區文化里光彩街415號,"23.47797,120.44793",1.0,16.0,
一般建築,,MNA01062,西榮里,嘉義市西區西榮里蘭井街294號,"23.47711,120.44517",1.0,26.0,
一般建築,,MNA01063,文化里,嘉義市西區文化里蘭井街206號,"23.47735,120.44808",1.0,32.0,
大樓,,MNA01064,文化里,嘉義市西區文化里國華街120號,"23.47753,120.44877",1.0,170.0,
大樓,,MNA01065,文化里,嘉義市西區文化里延平街300號,"23.47671,120.44786",1.0,764.0,
