"建築物名稱the names of the buildings","電腦編號 serial number",村里別village,"地址 address","緯經度 latitude and longitude","地下樓層數number of basement levels",可容納人數capacity,轄管分局jurisdiction,"備駐 notes"
—,QMA00517,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段118號,"22.66008873815692, 120.50765938951993",1,13.0,屏東分局,
—,QMA00518,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段120號,"22.660064122862067, 120.50761470237188",1,13.0,屏東分局,
—,QMA00519,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段122號,"22.660029523909735, 120.5076862709614",1,13.0,屏東分局,
—,QMA00520,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段124號,"22.660033999071125, 120.50750621757184",1,13.0,屏東分局,
—,QMA00521,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段126號,"22.660085699071132, 120.50748933536306",1,13.0,屏東分局,
—,QMA00522,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段128號,"22.660059223910256, 120.50745828198954",1,13.0,屏東分局,
—,QMA00523,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段130號,"22.66004347423231, 120.50741881757189",1,13.0,屏東分局,
—,QMA00525,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段132號,"22.660055999071144, 120.50740681757186",1,13.0,屏東分局,
—,QMA00524,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段134號,"22.660001949395046, 120.50733398198952",1,13.0,屏東分局,
—,QMA00527,瑞光里,屏東縣屏東市瑞光里32鄰林森路1巷36弄12號,"22.66635753508433, 120.50204510157262",1,13.0,屏東分局,
—,QMA00528,瑞光里,屏東縣屏東市瑞光里32鄰林森路1巷36弄43號,"22.66602815395902, 120.50204148072727",1,81.0,屏東分局,
—,QMA00537,瑞光里,屏東縣屏東市瑞光里53鄰林森路1巷67號,"22.667123432199624, 120.50375749902234",1,54.0,屏東分局,
—,QMA00535,瑞光里,屏東縣屏東市瑞光里53鄰林森路1巷69號,"22.667089346365007, 120.50375289666921",1,54.0,屏東分局,
—,QMA00536,瑞光里,屏東縣屏東市瑞光里53鄰林森路1巷71號,"22.66705314289183, 120.50383178836053",1,54.0,屏東分局,
—,QMA00534,瑞光里,屏東縣屏東市瑞光里53鄰林森路1巷73號,"22.66702511800262, 120.50380707915483",1,29.0,屏東分局,
黑糖師院名廈,QMA02137,瑞光里,屏東縣屏東市瑞光里林森路1巷100弄26號,"22.668434656814423, 120.50776833102425",1,860.0,屏東分局,
中洲建設公司大樓,QMA02140,瑞光里,屏東縣屏東市瑞光里04鄰瑞華街225號,"22.66624345531838, 120.50941464069923",1.2,4294.0,屏東分局,
—,QMA00475,瑞光里,屏東縣屏東市瑞光里03鄰菸廠西巷49號,"22.662606922050273, 120.5047697730854",1,40.0,屏東分局,
南統投資大學城大樓,QMA02011,瑞光里,屏東縣屏東市瑞光里45鄰安心四橫巷90號,"22.660102124223354, 120.5124630083978",1,448.0,屏東分局,
峻辰建設大樓,QMA02110,瑞光里,屏東縣屏東市瑞光里12鄰安心四橫巷136弄38號,"22.659836639005945, 120.51235622486085",1,1392.0,屏東分局,
民生國小,QMA00467,瑞光里,屏東縣屏東市瑞光里43鄰安心四橫巷139-1號,"22.66167371343076, 120.51243874936199",1,1912.0,屏東分局,
衛福部南區老人之家/中正堂,QMA00455,瑞光里,屏東縣屏東市瑞光里05鄰香揚巷1號,"22.66339881216432, 120.50824323953158",1,684.0,屏東分局,共有3處、總計可容納人數5706人
衛福部南區老人之家/怡樂大樓,QMA02049,瑞光里,屏東縣屏東市瑞光里05鄰香揚巷1號,"22.663265156664224, 120.5082646972023",1,606.0,屏東分局,共有3處、總計可容納人數5706人
衛福部南區老人之家/頤養大樓,QMA02050,瑞光里,屏東縣屏東市瑞光里05鄰香揚巷1號,"22.66331844895078, 120.50870498431206",1,4416.0,屏東分局,共有3處、總計可容納人數5706人
基督教長老教會/屏東中會宣教大樓,QMA00547,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之6,"22.66383490074371, 120.5090812807808",1,145.0,屏東分局,
—,QMA00462,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之36,"22.66396167698438, 120.50937413650088",1,13.0,屏東分局,
—,QMA00460,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之40,"22.663981788413928, 120.50943588723884",1,13.0,屏東分局,
—,QMA00456,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之41,"22.663996871984168, 120.50951579995854",1,13.0,屏東分局,
—,QMA00458,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之42,"22.66400525174468, 120.50955757251654",1,13.0,屏東分局,
—,QMA00459,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之43,"22.664028715071414, 120.50967562539793",1,13.0,屏東分局,
—,QMA00457,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之45,"22.664053854345607, 120.50975190572129",1,13.0,屏東分局,
—,QMA00533,瑞光里,屏東縣屏東市瑞光里29鄰香楊巷3號之25,"22.664573420110507, 120.51085390193987",1,21.0,屏東分局,
—,QMA00463,瑞光里,屏東縣屏東市瑞光里49鄰香楊巷4號之2,"22.664366897657224, 120.51085588251786",1,13.0,屏東分局,
—,QMA00532,瑞光里,屏東縣屏東市瑞光里29鄰香楊巷5號之2,"22.664767148854917, 120.51102225106902",1,62.0,屏東分局,
—,QMA00568,瑞光里,屏東縣屏東市瑞光里20鄰田中巷2之12號,"22.659596824507233, 120.51428201700024",1,22.0,屏東分局,
—,QMA00569,瑞光里,屏東縣屏東市瑞光里20鄰田中巷2之13號,"22.659596824507233, 120.51421496177923",1,16.0,屏東分局,
繁榮大學城大樓,QMA00549,瑞光里,屏東縣屏東市瑞光里24鄰田中巷26號,"22.659827015051913, 120.51259758984857",1,818.0,屏東分局,
振芳冷凍有限公司,海室0609,和興里,屏東縣屏東市和興里10鄰忠孝路250號,"22.69309398899159, 120.49223252217234",1,260.0,屏東分局,
屏東縣政府消防局,海室0612,和興里,屏東縣屏東市和興里10鄰忠孝路226號,"22.69327116902995, 120.49023569786456",1,2874.0,屏東分局,
臺電屏東區營業處,海室0611,和興里,屏東縣屏東市和興里10鄰忠孝路329號,"22.694369583550845, 120.4909977156698",1.2,22938.0,屏東分局,
台灣屏東農田水利會/屏東工作站,海室0608,仁義里,屏東縣屏東市仁義里08鄰海豐街82-5號,"22.705333043892065, 120.51828166192641",1,26.0,屏東分局,
基督教伯大尼之家,QMA02036,仁義里,屏東縣屏東市仁義里09鄰仁義16-6號,"22.704463103381872, 120.52250017606096",1,2038.0,屏東分局,
黃埔世家大樓,海室0606,北興里,屏東縣屏東市北興里39鄰廣東路724巷21-29號,"22.687115000815513, 120.49405452329736",1,1126.0,屏東分局,
利威建設大樓,海室0603,北興里,屏東縣屏東市北興里35鄰廣東路744巷100號,"22.689386000000002, 120.49288043742993",1,1126.0,屏東分局,
—,海室0601,北興里,屏東縣屏東市北興里02鄰中正路421號,"22.688606633611958, 120.49795625832218",1,26.0,屏東分局,
—,海室0610,北興里,屏東縣屏東市北興里13鄰中正路467號,"22.69024871984058, 120.49970831437327",1,26.0,屏東分局,
甜蜜家庭大樓,海室0602,北興里,屏東縣屏東市北興里40鄰公民街13號,"22.688611529577475, 120.4903026396579",1,1330.0,屏東分局,
東方大衛營大樓,海室0604,北興里,屏東縣屏東市北興里21鄰公裕街216號,"22.690342458868972, 120.49187156922214",1,1333.0,屏東分局,
至正國中/至真樓,海室0605,北興里,屏東縣屏東市北興里21鄰公裕街300號,"22.691175818446208, 120.49362886085378",1,788.0,屏東分局,共有3處、總計可容納人數1925人
至正國中/至善樓,QMA01828,北興里,屏東縣屏東市北興里21鄰公裕街300號,"22.691080876106035, 120.49377737017487",1,137.0,屏東分局,共有3處、總計可容納人數1925人
至正國中/至美樓,QMA01829,北興里,屏東縣屏東市北興里21鄰公裕街300號,"22.691012554695373, 120.4936557702593",1,1000.0,屏東分局,共有3處、總計可容納人數1925人
財政部國稅局/屏東分局,QMA01830,北興里,屏東縣屏東市北興里39鄰北興街55號,"22.688596494916762, 120.49460222612036",1,2333.0,屏東分局,
屏東縣政府環境保護局,QMA02139,北興里,屏東縣屏東市北興里16鄰北興街56號,"22.688514049155703, 120.49485757174985",1,1341.0,屏東分局,
國軍高雄醫院/屏東分院,QMA00455,龍華里,屏東縣屏東市龍華里02鄰大湖路58巷22號,"22.633378687719105, 120.48769359717535",1,6212.0,屏東分局,
公館國小,QMA02135,龍華里,屏東縣屏東市龍華里8鄰公華街182號,"22.637416293505684, 120.48117688391753",1,1274.0,屏東分局,
公正國中,QMA00456,公館里,屏東縣屏東市公館里03鄰公興路11號,"22.640783045245676, 120.48413725671435",1,1549.0,屏東分局,
李慶教,QMA00454,新興里,屏東縣屏東市新興里07鄰復興南路ㄧ段540號,"22.643952986877565, 120.4855373964097",1,66.0,屏東分局,
永達科大/體健休閒宿舍大樓,QMA00453,大湖里,屏東縣屏東市大湖里10鄰大春路219號,"22.625342044556884, 120.50480782850808",1,1833.0,屏東分局,
天奉亭,QMA00457,大湖里,屏東縣屏東市大湖里05鄰廣官路122號,"22.62356898980754, 120.49628928022436",1,90.0,屏東分局,
福聖宮,QMA0080,麟趾村,屏東縣麟洛鄉麟趾村07鄰中華路68號,"22.649979404122202, 120.52411729390533",1,530.0,屏東分局,
麟洛鄉衛生所,QMA0077,麟蹄村,屏東縣麟洛鄉麟蹄村21鄰中山路156-1號,"22.651013975850343, 120.52748343391158",1,480.0,屏東分局,
麟洛鄉公所,QMA0079,麟蹄村,屏東縣麟洛鄉麟蹄村21鄰中山路158號,"22.65064832983835, 120.52720452033343",1,773.0,屏東分局,
屏安醫院,QMA0082,麟蹄村,屏東縣麟洛鄉麟蹄村21鄰中山路160-1號,"22.65039667773546, 120.52812524101552",1,796.0,屏東分局,
永達科大/綜合教學大樓,QMA0074,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,"22.653945036537568, 120.5233123997523",1,1550.0,屏東分局,共有8處、總計可容納人數10371人
永達科大/商學館李耀松,QMA0075,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,"22.65478588772457, 120.52284093893515",1,1949.0,屏東分局,共有8處、總計可容納人數10371人
永達科大/學生宿舍大樓,QMA0076,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,"22.65548060250824, 120.52470689702888",1,818.0,屏東分局,共有8處、總計可容納人數10371人
永達科大/機械化工館,QMA02030,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,"22.65459998881932, 120.52451542178983",1,664.0,屏東分局,共有8處、總計可容納人數10371人
永達科大/機電科技整合大樓,QMA02031,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,"22.65386413645613, 120.52424263636384",1,1021.0,屏東分局,共有8處、總計可容納人數10371人
永達科大/圖書館大樓,QMA02032,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,"22.653682901118895, 120.52375391764411",1,1536.0,屏東分局,共有8處、總計可容納人數10371人
永達科大/學生活動中心,QMA02033,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,"22.655309239890236, 120.52337903237694",1,2140.0,屏東分局,共有8處、總計可容納人數10371人
永達科大/溫水游泳池館,QMA02034,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,"22.655063512008947, 120.52225087300982",1,693.0,屏東分局,共有8處、總計可容納人數10371人
朝鳳宮,QMA0081,田心村,屏東縣麟洛鄉田心村05鄰中正路394號,"22.633681149604644, 120.52296057015863",1,888.0,屏東分局,
湧源堂,QMA0078,新田村,屏東縣麟洛鄉新田村02鄰民族路238號,"22.65676823292526, 120.53063961675547",1,660.0,屏東分局,
龍翔華廈,QMA00091,新潭村,屏東縣長治鄉新潭村01鄰潭頭路70號,"22.676062009454682, 120.52567449028143",1,440.0,屏東分局,
—,QMA00092,香楊村,屏東縣長治鄉香楊村02鄰合興路208巷29號,"22.66789359394685, 120.51978417380352",1,48.0,屏東分局,
喜宴人生大樓,QMA00100,香楊村,屏東縣長治鄉香楊村02鄰香潭路101號,"22.667761559058196, 120.52001922372241",1,373.0,屏東分局,
屏東加州大樓,QMA00101,香楊村,屏東縣長治鄉香楊村14鄰瑞源路240號,"22.66926020000001, 120.50924068833449",1,866.0,屏東分局,
元統建設大樓,QMA00088,香楊村,屏東縣長治鄉香楊村14鄰香楊路33號,"22.665386401574168, 120.51192789322882",1,308.0,屏東分局,
欣鼎建設大樓,QMA00089,長興村,屏東縣長治鄉長興村07鄰中興路6號,"22.684316957694666, 120.51169865077551",1,533.0,屏東分局,
展偉建設大樓,QMA00090,長興村,屏東縣長治鄉長興村17鄰長興路533號,"22.68290467020621, 120.51125926818113",1,533.0,屏東分局,
長治鄉公所,QMA00095,進興村,屏東縣長治鄉進興村01鄰復興路1號,"22.67717703621939, 120.5283032229093",1,742.0,屏東分局,
長治鄉農會,QMA00094,進興村,屏東縣長治鄉進興村11鄰復興路11號,"22.67714610325013, 120.52875088966005",1,160.0,屏東分局,
崇華國小/精英館,QMA02057,復興村,屏東縣長治鄉復興村11鄰新興路36號,"22.680552514476368, 120.54716800682128",1,966.0,屏東分局,共有2處、總計可容納人數1967人
崇華國小/儒賢館,QMA02058,復興村,屏東縣長治鄉復興村11鄰新興路36號,"22.680056491617673, 120.5471898011994",1,1001.0,屏東分局,共有2處、總計可容納人數1967人
中華電信公司/機房,QMA02108,復興村,屏東縣長治鄉復興村12鄰復興路400-1號,"22.692927186419354, 120.54833266103515",1,189.0,屏東分局,
興冶金屬工業公司,QPA00087,崙上村,屏東縣長治鄉崙上村12鄰自強巷94號,"22.686563119434254, 120.53508040129373",1,133.0,屏東分局,
農科生物園區/豐和館,QMA02015,德和村,屏東縣長治鄉德和村06鄰農科路23號,"22.712770547871955, 120.53714487945402",1,3537.0,屏東分局,
農委會農科園區/管理中心,QPA00088,德和村,屏東縣長治鄉德和村06鄰神農路1號,"22.712422392094656, 120.53781798491794",1,4792.0,屏東分局,
農委會農科園區/飛宇樓,QPA00090,德和村,屏東縣長治鄉德和村06鄰園西一路2號,"22.71498356292268, 120.53169015881359",1,6082.0,屏東分局,
農委會農科園區/龍騰樓,QPA00089,德和村,屏東縣長治鄉德和村06鄰園西二路20號,"22.715434195859736, 120.53183695549941",1,12949.0,屏東分局,
信功實業公司,QPA00099,繁昌村,屏東縣長治鄉繁昌村16鄰中山路122號,"22.712550720221284, 120.57840721750547",1,256.0,屏東分局,
南部化工公司,QPA00098,繁昌村,屏東縣長治鄉繁昌村16鄰中山路145號,"22.712954650474384, 120.57597998321958",1,225.0,屏東分局,
欣樂食品公司,QPA00097,繁昌村,屏東縣長治鄉繁昌村16鄰中山路152號,"22.718709596008857, 120.57862086217264",1,1148.0,屏東分局,
椰子園養護之家,QMA02014,繁昌村,屏東縣長治鄉繁昌村08鄰水源路171號,"22.697399674705856, 120.55981071550588",1,322.0,屏東分局,
萬丹鄉公所,QPA00096,萬後村,屏東縣萬丹鄉萬後村02鄰和平西路155號,"22.58949191226647, 120.48502015926137",1,1090.0,屏東分局,
萬丹鄉圖書館,QMA02136,萬後村,屏東縣萬丹鄉萬後村02鄰和平西路157號,"22.588903797304635, 120.48487547070519",1,642.0,屏東分局,
"佛泰企業 公司",QMA01997,萬生村,屏東縣萬丹鄉萬生村13鄰萬壽路一段67號,"22.582605832243317, 120.5020453601004",1,400.0,屏東分局,
新光銀行/萬丹分行,QMA02003,萬全村,屏東縣萬丹鄉萬全村07鄰萬丹路一段256號,"22.58847632028234, 120.49002769350996",1,330.0,屏東分局,
中華電信/機房,QMA02002,萬全村,屏東縣萬丹鄉萬全村29鄰萬丹路一段345巷12號,"22.591153465062714, 120.48914477796687",1,893.0,屏東分局,
"萬丹郵局  ",QMA02001,萬全村,屏東縣萬丹鄉萬全村16鄰萬丹路一段402號,"22.59104337611185, 120.48914220199227",1,121.0,屏東分局,
萬丹鄉公園路燈管理所,QMA02000,萬全村,屏東縣萬丹鄉萬全村01鄰公園東街19號,"22.595031306337937, 120.48738460680299",1,8755.0,屏東分局,
合作金庫/萬丹分行,QMA01992,萬惠村,屏東縣萬丹鄉萬惠村06鄰中興路二段661號,"22.584107896497517, 120.48851709482865",1,534.0,屏東分局,
新光人壽大樓,QMA01994,寶厝村,屏東縣萬丹鄉寶厝村06鄰中興路二段370號,"22.5793141114789, 120.48496519258099",1,260.0,屏東分局,
萬丹國小/涵育樓,QMA02024,寶厝村,屏東縣萬丹鄉寶厝村08鄰萬新路1497號,"22.583083408608832, 120.48884506567833",1,822.0,屏東分局,
台灣電力公司/變電所,QMA02010,四維村,屏東縣萬丹鄉四維村14鄰丹榮路912號,"22.597921307612655, 120.49276041802166",1,177.0,屏東分局,
萬丹國中/行政樓,QMA02025,四維村,屏東縣萬丹鄉四維村15鄰萬丹路二段5號,"22.596794217611453, 120.48843100998302",1,1646.0,屏東分局,
四維國小/勤學樓,QMA01996,四維村,屏東縣萬丹鄉四維村16鄰四維東路567號,"22.59501322347373, 120.48962761756503",1,1132.0,屏東分局,
承源興業公司,QMA02011,竹林村,屏東縣萬丹鄉竹林村01鄰大學路103號,"22.59738669032932, 120.51724516833937",1,200.0,屏東分局,
新聯瓦斯行,QMA02004,廣安村,屏東縣萬丹鄉廣安村11鄰大昌路136號,"22.61329158778689, 120.4808175182198",1,101.0,屏東分局,
同華有限公司,QMA02009,廣安村,屏東縣萬丹鄉廣安村10鄰萬丹路二段269號,"22.606471842164655, 120.48722969706341",1,108.0,屏東分局,
台豪鋼鐵工廠,QMA01983,社上村,屏東縣萬丹鄉社上村14鄰萬丹路三段295號,"22.623022289010603, 120.4799648669079",1,80.0,屏東分局,
勝芳食品公司,QMA01982,社上村,屏東縣萬丹鄉社上村14鄰萬丹路三段321號,"22.624650433882984, 120.4797054986793",1,150.0,屏東分局,
昌勇有限公司,QNA01984,社上村,屏東縣萬丹鄉社上村14鄰萬丹路三段331號,"22.625110508865514, 120.47998627216087",1,436.0,屏東分局,
大源有限公司,QMA01985,社上村,屏東縣萬丹鄉社上村14鄰萬丹路三段361號,"22.62629239673066, 120.47979883714767",1,316.0,屏東分局,
旭東環保科技公司,QMA02643,社上村,屏東縣萬丹鄉社上村14鄰萬丹路三段408號,"22.624939961915068, 120.48034551427276",1,590.0,屏東分局,
