類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納數
公寓,WTA01619,港華里,臺北市內湖區環山路二段109巷3弄12號,1,92.0
公寓,WTA01623,港華里,臺北市內湖區港華街85巷29號,1,3153.0
公寓,WTA01624,港華里,臺北市內湖區港華街107巷18號,1,96.0
公寓,WTA01647,港華里,臺北市內湖區港華街85巷7號,1,332.0
公寓,WTA01648,港華里,臺北市內湖區港華街51巷8弄7號,1,382.0
公寓,WTA01649,港華里,臺北市內湖區港華街85巷9號,1,524.0
公寓,WTA01656,港華里,臺北市內湖區港華街107巷12號,1,113.0
公寓,WTA01659,港華里,臺北市內湖區港華街81號,1,2994.0
大樓,WTA01901,港華里,臺北市內湖區港華街77巷24號,2,365.0
大樓,WTA02337,港華里,臺北市內湖區港華街51巷8弄16號,1,622.0
大樓,WTA02484,港華里,臺北市內湖區港華街107巷21號,3,996.0
大樓,WTA02485,港華里,臺北市內湖區港華街101號,1,1512.0
大樓,WTA02547,港華里,臺北市內湖區港華街51巷6號,1,97.0
公寓,WTA00288,港華里,臺北市內湖區港華街31號,1,793.0
公寓,WTA00289,港華里,臺北市內湖區港華街43號,1,812.0
公寓,WTA01621,港華里,臺北市內湖區環山路二段109巷6弄20號,1,992.0
公寓,WTA01622,港華里,臺北市內湖區環山路二段109巷3弄1號,1,638.0
大樓,WTA02573,港華里,臺北市內湖區港墘路2號,4,2566.0
公寓,WTA00287,港華里,臺北市內湖區港華街21號,1,594.0
公寓,WTA01477,港華里,臺北市內湖區港墘路14號,1,282.0
大樓,WTA01487,港華里,臺北市內湖區港墘路26巷3號,1,2805.0
公寓,WTA01888,港華里,臺北市內湖區港華街25號,1,602.0
公寓,WTA01645,港華里,臺北市內湖區環山路二段101號,1,1154.0
公寓,WTA01646,港華里,臺北市內湖區環山路二段141號,1,594.0
公寓,WTA01655,港華里,臺北市內湖區港華街107巷11號,1,153.0
公寓,WTA01657,港華里,臺北市內湖區港華街107巷5號,1,109.0
公寓,WTA01666,港華里,臺北市內湖區港華街109巷1號,1,125.0
公寓,WTA01667,港華里,臺北市內湖區港華街109巷6號,1,189.0
公寓,WTA01668,港華里,臺北市內湖區港華街109巷9號,1,230.0
公寓,WTA01671,港華里,臺北市內湖區環山路二段53巷5弄6號,1,157.0
公寓,WTA01733,港華里,臺北市內湖區環山路二段133號,1,1129.0
公寓,WTA02233,港華里,臺北市內湖區環山路二段53巷6弄13號,1,254.0
大樓,WTA02338,港華里,臺北市內湖區港華街111號,1,1854.0
公寓,WTA02373,港華里,臺北市內湖區環山路二段139號,1,174.0
公寓,WTA00225,港華里,臺北市內湖區環山路二段8號,1,414.0
公寓,WTA00233,港華里,臺北市內湖區環山路二段26巷1號,1,510.0
公寓,WTA00234,港華里,臺北市內湖區環山路二段26巷2號,1,298.0
公寓,WTA00235,港華里,臺北市內湖區環山路二段41-43號,1,461.0
公寓,WTA01652,港華里,臺北市內湖區環山路二段37-43號,1,185.0
公寓,WTA02213,港華里,臺北市內湖區環山路二段29巷1號,1,110.0
大樓,WTA02214,港華里,臺北市內湖區環山路二段77巷6號,1,830.0
公寓,WTA00134,港富里,臺北市內湖區內湖路一段717號,1,2404.0
公寓,WTA00317,港富里,臺北市內湖區內湖路一段737巷19弄2號,1,374.0
公寓,WTA00318,港富里,臺北市內湖區內湖路一段737巷19弄6號,1,694.0
公寓,WTA00323,港富里,臺北市內湖區內湖路一段737巷8弄1號,1,2288.0
公寓,WTA02499,港富里,臺北市內湖區內湖路一段699號,1,1922.0
大樓,WTA00137,港富里,臺北市內湖區內湖路一段739號,1,1325.0
公寓,WTA00302,港富里,臺北市內湖區港墘路95巷1號,1,1552.0
大樓,WTA00312,港富里,臺北市內湖區內湖路一段737巷35號,1,530.0
公寓,WTA00313,港富里,臺北市內湖區內湖路一段737巷53號,1,534.0
公寓,WTA00412,港富里,臺北市內湖區內湖路二段39-1號,1,433.0
大樓,WTA00320,港富里,臺北市內湖區內湖路一段737巷51弄1號,1,466.0
公寓,WTA00489,港富里,臺北市內湖區內湖路一段737巷51弄47號,1,425.0
公寓,WTA01682,港富里,臺北市內湖區麗山街46巷12號,1,160.0
公寓,WTA01685,港富里,臺北市內湖區麗山街62巷14號,1,318.0
公寓,WTA00314,港富里,臺北市內湖區內湖路一段737巷54號,1,234.0
公寓,WTA00319,港富里,臺北市內湖區內湖路一段737巷9號,1,1564.0
公寓,WTA01482,港富里,臺北市內湖區港墘路39號,1,453.0
公寓,WTA01483,港富里,臺北市內湖區港墘路49號,1,248.0
公寓,WTA01688,港富里,臺北市內湖區麗山街68巷20號,1,906.0
公寓,WTA01614,港富里,臺北市內湖區麗山街135號,1,136.0
公寓,WTA01615,港富里,臺北市內湖區麗山街153號,1,309.0
公寓,WTA01636,港富里,臺北市內湖區麗山街105巷1號,2,974.0
公寓,WTA01687,港富里,臺北市內湖區麗山街68巷2號,1,497.0
公寓,WTA01862,港富里,臺北市內湖區內湖路一段737巷95號,1,1121.0
大樓,WTA02072,港富里,臺北市內湖區麗山街89號,1,2058.0
大樓,WTA02688,港富里,臺北市內湖區麗山街105巷23號,1,802.0
大樓,WTA02709,港富里,臺北市內湖區麗山街105巷29號,1,92.0
大樓,WTA00373,港富里,臺北市內湖區內湖路二段114號,1,506.0
公寓,WTA00422,港富里,臺北市內湖區內湖路二段62號,1,157.0
公寓,WTA00424,港富里,臺北市內湖區內湖路二段96號,1,852.0
公寓,WTA00437,港富里,臺北市內湖區內湖路二段122巷1號,1,84.0
公寓,WTA00598,港富里,臺北市內湖區文德路77號,1,480.0
大樓,WTA00599,港富里,臺北市內湖區文德路91號,1,597.0
公寓,WTA02310,港富里,臺北市內湖區文德路73號,1,2366.0
大樓,WTA00420,港富里,臺北市內湖區內湖路二段54號,1,350.0
公寓,WTA00377,港富里,臺北市內湖區內湖路二段148號,1,258.0
公寓,WTA00376,港富里,臺北市內湖區內湖路二段128號,1,546.0
公寓,WTA00421,港富里,臺北市內湖區內湖路二段57號,1,384.0
公寓,WTA00430,港富里,臺北市內湖區內湖路二段103巷32號,1,93.0
大樓,WTA00431,港富里,臺北市內湖區內湖路二段103巷34號,1,581.0
大樓,WTA00432,港富里,臺北市內湖區內湖路二段103巷弄38號,1,420.0
大樓,WTA01625,港富里,臺北市內湖區麗山街31號,1,129.0
公寓,WTA01631,港富里,臺北市內湖區麗山街45號,1,240.0
公寓,WTA01632,港富里,臺北市內湖區麗山街48號,1,177.0
公寓,WTA01633,港富里,臺北市內湖區麗山街56號,1,137.0
公寓,WTA01635,港富里,臺北市內湖區麗山街67號,2,1562.0
公寓,WTA01638,港富里,臺北市內湖區麗山街11巷2號,1,406.0
公寓,WTA01678,港富里,臺北市內湖區麗山街段37巷2號,1,260.0
公寓,WTA01679,港富里,臺北市內湖區麗山街段37巷4號,1,109.0
公寓,WTA01686,港富里,臺北市內湖區麗山街62巷4號,1,276.0
公寓,WTA02496,港富里,臺北市內湖區麗山街57號,3,1557.0
大樓,WTA02588,港富里,臺北市內湖區內湖路二段51號,3,877.0
大樓,WTA02646,港富里,臺北市內湖區內湖路二段103巷34號,1,1488.0
大樓,WTA02689,港富里,臺北市內湖區內湖路二段103巷16號,1,3565.0
大樓,WTA02666,港富里,臺北市內湖區內湖路二段103巷8號,1,285.0
大樓,WTA02717,港富里,臺北市內湖區內湖路二段103巷弄28號,1,773.0
大樓,WTA01478,港富里,臺北市內湖區港墘路15號,1,1953.0
公寓,WTA01641,港富里,臺北市內湖區環山路三段16巷1弄1號,1,400.0
公寓,WTA01642,港富里,臺北市內湖區環山路三段16巷3弄1號,1,200.0
公寓,WTA01643,港富里,臺北市內湖區環山路三段16巷5弄1號,1,110.0
公寓,WTA01908,港富里,臺北市內湖區港墘路11號,2,2892.0
大樓,WTA02059,港富里,臺北市內湖區環山路三段16-1號,1,729.0
大樓,WTA02560,港富里,臺北市內湖區環山路三段23號,2,1302.0
大樓,WTA02736,港富里,臺北市內湖區內湖路二段103巷42之1號,1,682.0
大樓,WTA01913,港墘里,臺北市內湖區瑞湖街101號,2,2213.0
大樓,WTA00269,港墘里,臺北市內湖區港墘路155巷7弄2號,1,1052.0
大樓,WTA01003,港墘里,臺北市內湖區江南街120號,1,272.0
公寓,WTA01011,港墘里,臺北市內湖區江南街118巷2號,1,128.0
公寓,WTA01711,港墘里,臺北市內湖區內湖路一段360巷15號,2,3197.0
大樓,WTA01748,港墘里,臺北市內湖區瑞光路405號,1,61.0
大樓,WTA01761,港墘里,臺北市內湖區瑞光路431號,2,5072.0
大樓,WTA01755,港墘里,臺北市內湖區內湖路一段390號,1,68.0
大樓,WTA01762,港墘里,臺北市內湖區瑞光路188巷51號,1,1925.0
大樓,WTA01766,港墘里,臺北市內湖區瑞光路258巷50號,2,1876.0
大樓,WTA01774,港墘里,臺北市內湖區瑞光路513巷31號,2,4345.0
大樓,WTA01767,港墘里,臺北市內湖區瑞光路190號,1,265.0
大樓,WTA01781,港墘里,臺北市內湖區堤頂大道二段15號,3,893.0
大樓,WTA01782,港墘里,臺北市內湖區內湖路一段360巷17號,2,2530.0
大樓,WTA01790,港墘里,臺北市內湖區瑞光路258巷54號,2,1968.0
大樓,WTA01801,港墘里,臺北市內湖區瑞光路186號,3,5350.0
大樓,WTA01805,港墘里,臺北市內湖區洲子街68號,2,2784.0
大樓,WTA01807,港墘里,臺北市內湖區洲子街52號,2,2246.0
大樓,WTA01819,港墘里,臺北市內湖區瑞光路316巷60號,1,2216.0
大樓,WTA01821,港墘里,臺北市內湖區內湖路一段392號,1,2216.0
大樓,WTA01828,港墘里,臺北市內湖區洲子街61號,1,2174.0
大樓,WTA01829,港墘里,臺北市內湖區瑞光路258巷53號,1,1389.0
大樓,WTA01851,港墘里,臺北市內湖區內湖路一段388號,2,2446.0
大樓,WTA01868,港墘里,臺北市內湖區瑞光路446號,3,6509.0
大樓,WTA01874,港墘里,臺北市內湖區瑞光路295號,1,1724.0
大樓,WTA01875,港墘里,臺北市內湖區瑞光路200號,1,2885.0
大樓,WTA01883,港墘里,臺北市內湖區瑞光路356號,1,93.0
大樓,WTA01885,港墘里,臺北市內湖區瑞湖街103號,3,1581.0
大樓,WTA01892,港墘里,臺北市內湖區陽光街248號,3,2441.0
大樓,WTA01897,港墘里,臺北市內湖區瑞光路358巷32號,3,2565.0
大樓,WTA01899,港墘里,臺北市內湖區港墘路183號,3,5042.0
大樓,WTA01915,港墘里,臺北市內湖區瑞光路188巷46號,1,2504.0
大樓,WTA01921,港墘里,臺北市內湖區港墘路220號,3,2950.0
大樓,WTA01922,港墘里,臺北市內湖區瑞光路298號,1,2254.0
大樓,WTA01936,港墘里,臺北市內湖區瑞光路192號,3,3944.0
大樓,WTA01937,港墘里,臺北市內湖區瑞湖街62號,3,3444.0
大樓,WTA01945,港墘里,臺北市內湖區堤頂大道二段187號,4,3769.0
大樓,WTA01952,港墘里,臺北市內湖區陽光街242號,1,2233.0
大樓,WTA01957,港墘里,臺北市內湖區瑞光路188巷35號,1,3176.0
大樓,WTA01958,港墘里,臺北市內湖區瑞光路206號,1,4009.0
大樓,WTA01964,港墘里,臺北市內湖區瑞光路216號,1,3536.0
大樓,WTA01965,港墘里,臺北市內湖區瑞光路358巷30弄8號,2,773.0
大樓,WTA01969,港墘里,臺北市內湖區瑞光路358巷38弄1號,2,510.0
大樓,WTA01986,港墘里,臺北市內湖區瑞光路360號,3,3766.0
大樓,WTA01987,港墘里,臺北市內湖區瑞光路362號,3,4492.0
大樓,WTA01988,港墘里,臺北市內湖區內湖路一段512號,3,3776.0
大樓,WTA01991,港墘里,臺北市內湖區港墘路221巷39號,3,2502.0
大樓,WTA02002,港墘里,臺北市內湖區瑞光路318號,3,1526.0
大樓,WTA02004,港墘里,臺北市內湖區港墘路221巷35號,3,2386.0
大樓,WTA02024,港墘里,臺北市內湖區舊宗路二段207號,3,3742.0
大樓,WTA02033,港墘里,臺北市內湖區陽光街296號,3,7265.0
大樓,WTA02039,港墘里,臺北市內湖區陽光街240號,2,1714.0
大樓,WTA02040,港墘里,臺北市內湖區港墘路221巷33號,1,2545.0
大樓,WTA02056,港墘里,臺北市內湖區堤頂大道二段179號,5,2542.0
大樓,WTA02057,港墘里,臺北市內湖區堤頂大道二段183號,5,2801.0
大樓,WTA02060,港墘里,臺北市內湖區瑞光路302號,1,5625.0
大樓,WTA02070,港墘里,臺北市內湖區陽光街254號,3,2485.0
大樓,WTA02078,港墘里,臺北市內湖區洲子街60號,4,3250.0
大樓,WTA02080,港墘里,臺北市內湖區瑞光路258巷2號,3,3469.0
大樓,WTA02083,港墘里,臺北市內湖區瑞光路392號,1,8352.0
大樓,WTA02087,港墘里,臺北市內湖區瑞光路407號,3,6336.0
大樓,WTA02093,港墘里,臺北市內湖區洲子街58號,1,1813.0
大樓,WTA02114,港墘里,臺北市內湖區瑞光路399號,1,12385.0
大樓,WTA02115,港墘里,臺北市內湖區洲子街71號,3,5508.0
大樓,WTA02146,港墘里,臺北市內湖區瑞光路358巷30弄1號,4,3228.0
大樓,WTA02154,港墘里,臺北市內湖區洲子街75號,4,4436.0
大樓,WTA02162,港墘里,臺北市內湖區瑞湖街39號,4,1497.0
大樓,WTA02176,港墘里,臺北市內湖區瑞光路188巷43號,3,1385.0
大樓,WTA02177,港墘里,臺北市內湖區瑞光路455號,1,3537.0
大樓,WTA02188,港墘里,臺北市內湖區洲子街82號,4,3728.0
大樓,WTA02200,港墘里,臺北市內湖區瑞光路280號,3,1260.0
大樓,WTA02208,港墘里,臺北市內湖區瑞湖街36號,1,1478.0
大樓,WTA02215,港墘里,臺北市內湖區瑞光路406號,4,5064.0
大樓,WTA02227,港墘里,臺北市內湖區瑞光路316巷56號,1,3430.0
大樓,WTA02234,港墘里,臺北市內湖區堤頂大道二段99號,1,2846.0
大樓,WTA02256,港墘里,臺北市內湖區瑞湖街15號,3,2666.0
大樓,WTA02277,港墘里,臺北市內湖區港墘路221巷15號,3,942.0
大樓,WTA02278,港墘里,臺北市內湖區瑞光路451號,1,3622.0
大樓,WTA02302,港墘里,臺北市內湖區瑞湖街58號,3,3420.0
大樓,WTA02316,港墘里,臺北市內湖區堤頂大道二段89號,1,2689.0
大樓,WTA02347,港墘里,臺北市內湖區瑞光路358巷38弄3號,1,701.0
大樓,WTA02367,港墘里,臺北市內湖區陽光街288號,4,4186.0
大樓,WTA02410,港墘里,臺北市內湖區瑞光路258巷31號,1,701.0
大樓,WTA02434,港墘里,臺北市內湖區洲子街78號,4,4186.0
大樓,WTA02449,港墘里,臺北市內湖區港墘路208號,1,542.0
大樓,WTA02528,港墘里,臺北市內湖區瑞光路316巷50號,1,612.0
大樓,WTA02548,港墘里,臺北市內湖區洲子街90號,2,3586.0
大樓,WTA02577,港墘里,臺北市內湖區瑞光路258巷51號,4,973.0
大樓,WTA02639,港墘里,臺北市內湖區瑞光路358巷30弄15號,1,452.0
大樓,WTA02650,港墘里,臺北市內湖區瑞光路190號,1,2260.0
大樓,WTA02654,港墘里,臺北市內湖區瑞光路266號,1,1737.0
大樓,WTA02672,港墘里,臺北市內湖區洲子街55號,6,2650.0
大樓,WTA02729,港墘里,臺北市內湖區瑞光路333號,3,9781.0
大樓,WTA00125,港墘里,臺北市內湖區內湖路一段596號,1,1524.0
大樓,WTA00126,港墘里,臺北市內湖區內湖路一段596號,1,480.0
大樓,WTA00127,港墘里,臺北市內湖區內湖路一段602號,1,350.0
公寓,WTA01004,港墘里,臺北市內湖區江南街2號,1,273.0
公寓,WTA01008,港墘里,臺北市內湖區江南街6號,1,136.0
公寓,WTA01012,港墘里,臺北市內湖區江南街12巷1號,1,713.0
大樓,WTA01485,港墘里,臺北市內湖區港墘路127巷16弄1號,1,2852.0
大樓,WTA01486,港墘里,臺北市內湖區港墘路127巷6弄2號,1,2162.0
大樓,WTA01732,港墘里,臺北市內湖區江南街12巷9號,3,4505.0
公寓,WTA02193,港墘里,臺北市內湖區內湖路一段608號,1,1017.0
大樓,WTA02664,港墘里,臺北市內湖區港墘路127巷2號,1,469.0
公寓,WTA01019,港墘里,臺北市內湖區江南街71巷18號,1,297.0
公寓,WTA01026,港墘里,臺北市內湖區江南街71巷16弄14號,1,537.0
公寓,WTA01027,港墘里,臺北市內湖區江南街71巷16弄2號,1,402.0
公寓,WTA01028,港墘里,臺北市內湖區江南街71巷16弄21號,1,198.0
公寓,WTA01029,港墘里,臺北市內湖區江南街71巷16弄37號,1,334.0
公寓,WTA01030,港墘里,臺北市內湖區江南街71巷16弄30號,1,605.0
公寓,WTA01031,港墘里,臺北市內湖區江南街71巷16弄41號,1,238.0
公寓,WTA01032,港墘里,臺北市內湖區江南街71巷16弄46號,1,398.0
公寓,WTA01033,港墘里,臺北市內湖區江南街71巷16弄5號,1,444.0
公寓,WTA01034,港墘里,臺北市內湖區江南街71巷16弄9號,1,480.0
大樓,WTA02136,港墘里,臺北市內湖區江南街117巷8弄5號,1,1026.0
公寓,WTA00385,港墘里,臺北市內湖區文德路18號,1,145.0
公寓,WTA01005,港墘里,臺北市內湖區江南街23號,1,149.0
公寓,WTA01006,港墘里,臺北市內湖區江南街35號,1,68.0
大樓,WTA01007,港墘里,臺北市內湖區江南街43號,1,1477.0
公寓,WTA01009,港墘里,臺北市內湖區江南街67號,1,434.0
公寓,WTA01016,港墘里,臺北市內湖區江南街21巷1號,1,137.0
大樓,WTA01017,港墘里,臺北市內湖區江南街41巷8號,2,806.0
公寓,WTA01020,港墘里,臺北市內湖區江南街71巷2號,1,1637.0
公寓,WTA01707,港墘里,臺北市內湖區江南街41巷16號,1,197.0
大樓,WTA02653,港墘里,臺北市內湖區江南街55號,1,1892.0
大樓,WTA02663,港墘里,臺北市內湖區江南街65巷25號,1,334.0
公寓,WTA01001,港墘里,臺北市內湖區江南街106號,1,502.0
大樓,WTA01040,港墘里,臺北市內湖區江南街96巷1號,3,2010.0
大樓,WTA01041,港墘里,臺北市內湖區江南街96巷12號,2,1766.0
大樓,WTA01042,港墘里,臺北市內湖區江南街96巷4號,1,414.0
公寓,WTA01479,港墘里,臺北市內湖區港墘路171號,1,258.0
公寓,WTA01002,港墘里,臺北市內湖區江南街113號,1,174.0
公寓,WTA01010,港墘里,臺北市內湖區江南街段117巷8弄2號,1,178.0
公寓,WTA01013,港墘里,臺北市內湖區江南街段127巷2號,1,358.0
公寓,WTA01014,港墘里,臺北市內湖區江南街段127巷20號,1,444.0
公寓,WTA01015,港墘里,臺北市內湖區江南街段127巷28號,1,322.0
大樓,WTA02111,港墘里,臺北市內湖區江南街117巷8弄19號,1,405.0
大樓,WTA02140,港墘里,臺北市內湖區江南街111號,2,2760.0
大樓,WTA00397,湖濱里,臺北市內湖區內湖路二段314號,1,1164.0
大樓,WTA00381,湖濱里,臺北市內湖區內湖路二段177號,1,2963.0
大樓,WTA00398,湖濱里,臺北市內湖區內湖路二段316號,1,1157.0
大樓,WTA02727,湖元里,臺北市內湖區新湖二路259巷6號,1,602.0
國立臺灣戲曲學院,WTA00381,湖濱里,臺北市內湖區內湖路二段177號,1,532.0
國立臺灣戲曲學院,WTA00382,湖濱里,臺北市內湖區內湖路二段177號,1,460.0
國立臺灣戲曲學院,WTA00383,湖濱里,臺北市內湖區內湖路二段177號,1,226.0
國立臺灣戲曲學院,WTA00384,湖濱里,臺北市內湖區內湖路二段177號,1,2325.0
國立臺灣戲曲學院,WTA01785,湖濱里,臺北市內湖區內湖路二段177號,1,848.0
國立臺灣戲曲學院,WTA02132,湖濱里,臺北市內湖區內湖路二段179巷1號,1,1265.0
碧湖郵局,WTA00387,湖濱里,臺北市內湖區內湖路二段225號,1,318.0
臺北市政府警察局內湖派出所,WTA00390,湖濱里,臺北市內湖區內湖路二段261號,1,254.0
臺北市政府警察局潭美派出所,WTA01526,週美里,臺北市內湖區新明路324號,1,73.0
西湖公園地下停車場,WTA02454,麗山里,臺北市內湖區內湖路一段387巷38號,1,8272.0
