編號,村里別,地址,建築物名稱,類別,地下樓層數,可容納人數,電腦編號,緯經度,備註,placemark_address
154.0,忠孝里,彰化縣彰化市忠孝里彰美路1段95號,民宅,地下室,1.0,104.0,JMB00712,24.08717713603268，120.53970218496256,,彰化縣彰化市忠孝里彰美路1段95號
155.0,忠孝里,彰化縣彰化市忠孝里彰美路1段97號,民宅,地下室,1.0,104.0,JMB00713,24.087374749910776，120.53972837146958,,彰化縣彰化市忠孝里彰美路1段97號
156.0,忠孝里,彰化縣彰化市忠孝里彰美路1段3巷63號,民宅,地下室,1.0,104.0,JMB01580,24.087222002024916，120.54024062544116,,彰化縣彰化市忠孝里彰美路1段3巷63號
157.0,忠孝里,彰化縣彰化市忠孝里彰美路1段93號,民宅,地下室,1.0,104.0,JMB01789,24.087270466193857，120.53904116831285,,彰化縣彰化市忠孝里彰美路1段93號
158.0,忠孝里,彰化縣彰化市忠孝里辭修路79-1號,民宅,地下室,1.0,104.0,JMB01629,24.087659176325825，120.53874082598432,,彰化縣彰化市忠孝里辭修路79-1號
159.0,忠孝里,彰化縣彰化市忠孝里彰美路1段1號,扇形車庫,地下室,1.0,104.0,JMB01658,24.086072389298167，120.54058059475544,,彰化縣彰化市忠孝里彰美路1段1號
160.0,忠孝里,彰化縣彰化市忠孝里辭修路79-1號,民宅,地下室,1.0,104.0,JMB01693,24.087659176325825，120.53874082598432,,彰化縣彰化市忠孝里辭修路79-1號
161.0,忠孝里,彰化縣彰化市忠孝里辭修路226號,民宅,地下室,1.0,104.0,JMB01694,24.08400565871201，120.53714262598429,,彰化縣彰化市忠孝里辭修路226號
162.0,忠孝里,彰化縣彰化市忠孝里辭修路201號,民宅,地下室,1.0,104.0,JMB01778,24.08360001304567，120.53734192598424,,彰化縣彰化市忠孝里辭修路201號
163.0,忠孝里,彰化縣彰化市忠孝里裕民街18號,民宅,地下室,1.0,104.0,JMB01779,24.085692463321557，120.53737209714853,,彰化縣彰化市忠孝里裕民街18號
164.0,忠孝里,彰化縣彰化市忠孝里彰美路1段93號,民宅,地下室,1.0,104.0,JMB01620,24.087270466193857，120.53904116831285,,彰化縣彰化市忠孝里彰美路1段93號
165.0,忠孝里,彰化縣彰化市忠孝里彰美路1段99號,民宅,地下室,1.0,104.0,JMB01861,24.087296314460104，120.5390219971485,,彰化縣彰化市忠孝里彰美路1段99號
166.0,忠孝里,彰化縣彰化市忠孝里彰美路1段77號,民宅,地下室,1.0,104.0,JMB01862,24.086891752262094，120.53954575057688,,彰化縣彰化市忠孝里彰美路1段77號
167.0,忠權里,彰化縣彰化市忠權里西勢街270巷2號,民宅,地下室,1.0,65.0,JMB01745,24.085522926695553，120.53366586831285,,彰化縣彰化市忠權里西勢街270巷2號
168.0,忠權里,彰化縣彰化市忠權里自強南路168巷20號,民宅,地下室,1.0,51.0,JMB01766,24.085109068711358，120.53492498311248,,彰化縣彰化市忠權里自強南路168巷20號
169.0,忠權里,彰化縣彰化市忠權里自強南路168巷18號,民宅,地下室,1.0,51.0,JMB01767,24.085125558283593，120.5353479788694,,彰化縣彰化市忠權里自強南路168巷18號
170.0,忠權里,彰化縣彰化市忠權里自強南路168巷16號,民宅,地下室,1.0,67.0,JMB01768,24.085132547858905，120.53494593893403,,彰化縣彰化市忠權里自強南路168巷16號
171.0,忠權里,彰化縣彰化市忠權里自強南路168巷34號,民宅,地下室,1.0,67.0,JMB01769,24.085517684830325，120.53516940585513,,彰化縣彰化市忠權里自強南路168巷34號
172.0,忠權里,彰化縣彰化市忠權里自強南路168巷36號,民宅,地下室,1.0,67.0,JMB01770,24.085408463408484，120.53560158441924,,彰化縣彰化市忠權里自強南路168巷36號
173.0,忠權里,彰化縣彰化市忠權里自強南路168巷38號,民宅,地下室,1.0,51.0,JMB01771,24.085516542414055，120.53424265481989,,彰化縣彰化市忠權里自強南路168巷38號
174.0,忠權里,彰化縣彰化市忠權里自強南路168巷40號,民宅,地下室,1.0,1469.0,JMB01772,24.085519742412103，120.53433711064142,,彰化縣彰化市忠權里自強南路168巷40號
175.0,忠權里,彰化縣彰化市忠權里孝德街30號,午陽翠堤園,地下室,1.0,1793.0,JMB01817,24.085580531888898，120.5325305892055,,彰化縣彰化市忠權里孝德街30號
176.0,忠權里,彰化縣彰化市忠權里自強南路41號,歡喜國,地下室,1.0,1111.0,JMB01820,24.088340951596763，120.53638779714858,,彰化縣彰化市忠權里自強南路41號
177.0,忠權里,彰化縣彰化市忠權里自強南路41號,歡喜國,地下室,1.0,1111.0,JMB01821,24.088340951596763，120.53638779714858,,彰化縣彰化市忠權里自強南路41號
178.0,忠權里,彰化縣彰化市忠權里彰美路1段149巷2弄1號,龍邦大地,地下室,1.0,1050.0,JMB54410,24.087835378925856，120.53808059714855,,彰化縣彰化市忠權里彰美路1段149巷2弄1號
179.0,新華里,彰化縣彰化市新華里彰美路1段78號,民宅,地下室,1.0,40.0,JMA01002,24.08718853065928，120.53991141989133,,彰化縣彰化市新華里彰美路1段78號
180.0,新華里,彰化縣彰化市新華里彰美路1段8巷53之3號,民宅,地下室,1.0,57.0,JMA01059,24.087628035722286，120.54213269290545,,彰化縣彰化市新華里彰美路1段8巷53之3號
181.0,新華里,彰化縣彰化市新華里彰美路1段96號,民宅,地下室,1.0,176.0,JMA01214,24.087374519759848，120.53992779660534,,彰化縣彰化市新華里彰美路1段96號
182.0,新華里,彰化縣彰化市新華里彰美路1段110巷9號,民宅,地下室,1.0,37.0,JMA01235,24.087837708509824，120.5402000352341,,彰化縣彰化市新華里彰美路1段110巷9號
183.0,新華里,彰化縣彰化市新華里彰美路1段8巷43號,民宅,地下室,1.0,69.0,JMA01237,24.087179236031247，120.54261290770509,,彰化縣彰化市新華里彰美路1段8巷43號
184.0,新華里,彰化縣彰化市新華里彰美路1段110巷7弄5號,民宅,地下室,1.0,365.0,JMA1214,24.088165657120406，120.54063715427684,,彰化縣彰化市新華里彰美路1段110巷7弄5號
185.0,新華里,彰化縣彰化市新華里彰美路1段8巷69號,民宅,地下室,1.0,80.0,JMA1247,24.087042739861204，120.54106386831282,,彰化縣彰化市新華里彰美路1段8巷69號
186.0,新華里,彰化縣彰化市新華里彰美路1段26號,民宅,地下室,1.0,27.0,JMA1444,24.08657727266954，120.5398731259843,,彰化縣彰化市新華里彰美路1段26號
187.0,新華里,彰化縣彰化市新華里彰新路1段26巷16弄1號,民宅,地下室,1.0,24.0,JMA1643,24.086587067343277，120.53992677016284,,彰化縣彰化市新華里彰新路1段26巷16弄1號
188.0,新華里,彰化縣彰化市新華里彰新路1段26巷16弄5號,民宅,地下室,1.0,41.0,JMA1645,24.086587067343277，120.53992677016284,,彰化縣彰化市新華里彰新路1段26巷16弄5號
189.0,新華里,彰化縣彰化市新華里彰新路1段26巷16弄7號,民宅,地下室,1.0,41.0,JMA1646,24.086587067343277，120.53992677016284,,彰化縣彰化市新華里彰新路1段26巷16弄7號
190.0,新華里,彰化縣彰化市新華里彰新路1段26巷16弄9號,民宅,地下室,1.0,41.0,JMA1647,24.086587067343277，120.53992677016284,,彰化縣彰化市新華里彰新路1段26巷16弄9號
191.0,新華里,彰化縣彰化市新華里彰新路1段26巷16弄11號,民宅,地下室,1.0,41.0,JMA1648,24.086587067343277，120.53992677016284,,彰化縣彰化市新華里彰新路1段26巷16弄11號
192.0,新華里,彰化縣彰化市新華里彰新路1段26巷16弄7號,民宅,地下室,1.0,32.0,JMA1650,24.086587067343277，120.53992677016284,,彰化縣彰化市新華里彰新路1段26巷16弄7號
193.0,新華里,彰化縣彰化市新華里彰新路1段2巷22號,民宅,地下室,1.0,61.0,JMA18021,24.088991556804388，120.54011143284092,,彰化縣彰化市新華里彰新路1段2巷22號
194.0,新興里,彰化縣彰化市新興里彰美路1段256號,民宅,地下室,1.0,21.0,JMA00981,24.09028343389449，120.5375515616767,,彰化縣彰化市新興里彰美路1段256號
195.0,新興里,彰化縣彰化市新興里彰美路1段256號,民宅,地下室,1.0,19.0,JMA00982,24.090293228284963，120.53760520585524,,彰化縣彰化市新興里彰美路1段256號
196.0,新興里,彰化縣彰化市新興里彰美路1段364號,民宅,地下室,1.0,161.0,JMA01016,24.09153844442864，120.53519064078401,,彰化縣彰化市新興里彰美路1段364號
197.0,新興里,彰化縣彰化市新興里辭修北路135巷26號,民宅,地下室,1.0,53.0,JMA01239,24.091329793415753，120.5401359709265,,彰化縣彰化市新興里辭修北路135巷26號
198.0,新興里,彰化縣彰化市新興里辭修北路167巷51-61號,全友天下,地下室,1.0,2216.0,JMA01252,24.093300986224552，120.54042254078408,,彰化縣彰化市新興里辭修北路167巷51-61號
199.0,新興里,彰化縣彰化市新興里辭修北路167巷97-113號,社區民宅,地下室,1.0,500.0,JMA01257,24.093809278650266，120.54162625242708,,彰化縣彰化市新興里辭修北路167巷97-113號
200.0,新興里,彰化縣彰化市新興里永安街407號,民宅,地下室,1.0,659.0,JMA01269,24.092743280117528，120.54250859105568,,彰化縣彰化市新興里永安街407號
201.0,新興里,彰化縣彰化市新興里金馬路2段531號,金馬大鎮5,地下室,1.0,1017.0,JMA01271,24.09334022104013，120.53964396406991,,彰化縣彰化市新興里金馬路2段531號
202.0,新興里,彰化縣彰化市新興里辭修北路167巷31號,民宅,地下室,1.0,533.0,JMA01272,24.092641880257172，120.53955246221997,,彰化縣彰化市新興里辭修北路167巷31號
203.0,新興里,彰化縣彰化市新興里金馬路2段479-1號,太子森活,地下室,1.0,2121.0,JMA01273,24.093804949088312，120.54075027756288,,彰化縣彰化市新興里金馬路2段479-1號
204.0,新興里,彰化縣彰化市新興里自強路109巷78弄5號,民宅,地下室,1.0,33.0,JMA1018,24.090548461834587，120.54282375188384,,彰化縣彰化市新興里自強路109巷78弄5號
205.0,新興里,彰化縣彰化市新興里自強路109巷78弄3號,民宅,地下室,1.0,33.0,JMA1019,24.090597550560883，120.54267861934818,,彰化縣彰化市新興里自強路109巷78弄3號
206.0,新興里,彰化縣彰化市新興里自強路109巷78弄9號,民宅,地下室,1.0,33.0,JMA1020,24.090671349230803，120.54235288311268,,彰化縣彰化市新興里自強路109巷78弄9號
207.0,新興里,彰化縣彰化市新興里自強路109巷78弄11號,民宅,地下室,1.0,33.0,JMA1021,24.09048912251815，120.54228755242694,,彰化縣彰化市新興里自強路109巷78弄11號
208.0,新興里,彰化縣彰化市新興里自強路109巷78弄13號,民宅,地下室,1.0,33.0,JMA1022,24.09045493377647，120.54252950215532,,彰化縣彰化市新興里自強路109巷78弄13號
209.0,新興里,彰化縣彰化市新興里自強路109巷78弄19號,民宅,地下室,1.0,33.0,JMA1023,24.09040748893784，120.5424731003054,,彰化縣彰化市新興里自強路109巷78弄19號
210.0,新興里,彰化縣彰化市新興里自強路109巷78弄21號,民宅,地下室,1.0,33.0,JMA1024,24.090252856321747，120.54235108311255,,彰化縣彰化市新興里自強路109巷78弄21號
211.0,新興里,彰化縣彰化市新興里自強路109巷84號,民宅,地下室,1.0,64.0,JMA1025,24.09077475047952，120.54280967701956,,彰化縣彰化市新興里自強路109巷84號
212.0,新興里,彰化縣彰化市新興里自強路109巷83號,民宅,地下室,1.0,32.0,JMA1026,24.09105913336037，120.54255354078401,,彰化縣彰化市新興里自強路109巷83號
213.0,新興里,彰化縣彰化市新興里自強路109巷81號,民宅,地下室,1.0,32.0,JMA1027,24.09110631067274，120.5422637775627,,彰化縣彰化市新興里自強路109巷81號
214.0,新興里,彰化縣彰化市新興里自強路95巷12號,民宅,地下室,1.0,149.0,JMA1075,24.090487667475426，120.54128212914115,,彰化縣彰化市新興里自強路95巷12號
215.0,新興里,彰化縣彰化市新興里永安街307號,民宅,地下室,1.0,53.0,JMA1101,24.090467373101486，120.54346336036991,,彰化縣彰化市新興里永安街307號
216.0,新興里,彰化縣彰化市新興里自強路102號,民宅,地下室,1.0,33.0,JMA1103,24.08978172311314，120.54129972729115,,彰化縣彰化市新興里自強路102號
217.0,新興里,彰化縣彰化市新興里自強路100號,民宅,地下室,1.0,35.0,JMA1104,24.089805106403823，120.54117189660553,,彰化縣彰化市新興里自強路100號
218.0,新興里,彰化縣彰化市新興里自強路98號,民宅,地下室,1.0,31.0,JMA1105,24.08980110640813，120.54094950639842,,彰化縣彰化市新興里自強路98號
219.0,新興里,彰化縣彰化市新興里自強路84號,民宅,地下室,1.0,231.0,JMA1123,24.0897585175723，120.54084954078392,,彰化縣彰化市新興里自強路84號
220.0,新興里,彰化縣彰化市新興里自強路172號,民宅,地下室,1.0,81.0,JMA1163,24.090002256417716，120.54336261009843,,彰化縣彰化市新興里自強路172號
221.0,新興里,彰化縣彰化市新興里自強路170號,民宅,地下室,1.0,33.0,JMA11641,24.090034217319324，120.54316694872712,,彰化縣彰化市新興里自強路170號
222.0,新興里,彰化縣彰化市新興里自強路142號,民宅,地下室,1.0,55.0,JMA1228,24.0899031564556，120.5430314156482,,彰化縣彰化市新興里自強路142號
223.0,大同里,彰化縣彰化市大同里永樂街44巷10號,民宅,地下室,1.0,100.0,JMA00618,24.077246160076427，120.54319652598407,,彰化縣彰化市大同里永樂街44巷10號
224.0,大同里,彰化縣彰化市大同里成功路120號,席恩時尚造型,地下室,1.0,28.0,JMA00639,24.078109528259645，120.54236471009811,,彰化縣彰化市大同里成功路120號
225.0,大同里,彰化縣彰化市大同里太平街107巷7號,民宅,地下室,1.0,43.0,JMA00640,24.077195256712116，120.54202030215504,,彰化縣彰化市大同里太平街107巷7號
226.0,大同里,彰化縣彰化市大同里成功路69號,崇美印刷廠,地下室,1.0,17.0,JMA00656,24.076930761418165，120.54242927701935,,彰化縣彰化市大同里成功路69號
227.0,大同里,彰化縣彰化市大同里中華路111巷14號,民宅,地下室,1.0,87.0,JMA00664,24.078272276649816，120.541771711948,,彰化縣彰化市大同里中華路111巷14號
228.0,大同里,彰化縣彰化市大同里中華路109號,陳永樺眼科診所,地下室,1.0,129.0,JMA00701,24.078291660897737，120.5417195757126,,彰化縣彰化市大同里中華路109號
229.0,大同里,彰化縣彰化市大同里中華路107號,萬波紅茶中華店,地下室,1.0,75.0,JMA00702,24.078477466911117，120.541917521741,,彰化縣彰化市大同里中華路107號
230.0,大同里,彰化縣彰化市大同里永樂街56巷11號,民宅,地下室,1.0,88.0,JMA00720,24.077276215208613，120.54334651749801,,彰化縣彰化市大同里永樂街56巷11號
231.0,大同里,彰化縣彰化市大同里太平街123號,裕龍蔘藥行,地下室,1.0,44.0,JMA00741,24.077554419515394，120.54157828311247,,彰化縣彰化市大同里太平街123號
232.0,大同里,彰化縣彰化市大同里太平街121號,民宅,地下室,1.0,64.0,JMA00742,24.077501442691137，120.54167162729085,,彰化縣彰化市大同里太平街121號
233.0,大同里,彰化縣彰化市大同里太平街3號,福成素食,地下室,1.0,81.0,JMA00773,24.07711994755062，120.54444743708376,,彰化縣彰化市大同里太平街3號
234.0,大同里,彰化縣彰化市大同里中華路111巷1號,民宅,地下室,1.0,45.0,JMA00805,24.07824534686222，120.54210254078386,,彰化縣彰化市大同里中華路111巷1號
235.0,大同里,彰化縣彰化市大同里太平街52號,民宅,地下室,1.0,16.0,JMA00812,24.077416961232238，120.5437328291408,,彰化縣彰化市大同里太平街52號
236.0,大同里,彰化縣彰化市大同里太平街52號,民宅,地下室,1.0,19.0,JMA00813,24.07747573346285，120.54386157516927,,彰化縣彰化市大同里太平街52號
237.0,大同里,彰化縣彰化市大同里太平街50號,民宅,地下室,1.0,19.0,JMA00814,24.077380952008536，120.54385730400499,,彰化縣彰化市大同里太平街50號
238.0,大同里,彰化縣彰化市大同里永樂街28號,多多服飾店,地下室,1.0,47.0,JMA00816,24.076660470382286，120.54377223523392,,彰化縣彰化市大同里永樂街28號
239.0,大同里,彰化縣彰化市大同里永樂街40號,紅牛村,地下室,1.0,21.0,JMA00818,24.07666270679907，120.54348287756244,,彰化縣彰化市大同里永樂街40號
240.0,大同里,彰化縣彰化市大同里中華路73巷17號,民宅,地下室,1.0,249.0,JMA00821,24.077930837737593，120.54299564263371,,彰化縣彰化市大同里中華路73巷17號
241.0,大同里,彰化縣彰化市大同里太平街27號,民宅,地下室,1.0,27.0,JMA00826,24.077266733638595，120.54383560824805,,彰化縣彰化市大同里太平街27號
242.0,大同里,彰化縣彰化市大同里永樂街42號,尚豪服飾店,地下室,1.0,75.0,JMA00832,24.076519257022323，120.54354012174093,,彰化縣彰化市大同里永樂街42號
